Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
COM,4250,002,Adv Sports Comm,0.72,0.17,0.11,0.0,0.0,0.0,0.0,0.0,John Spinda,,COM-4250,2016
COM,4300,001,Legal Communication,0.28,0.61,0.0,0.0,0.0,0.0,0.0,0.11,James Roberts,,COM-4300,2016
COM,4560,001,PR for Assoc & Nonprofits,0.79,0.16,0.0,0.05,0.0,0.0,0.0,0.0,Andrew Pyle,,COM-4560,2016
COM,4660,001,Narrative Res. for Soc. Change,0.67,0.28,0.06,0.0,0.0,0.0,0.0,0.0,Stephanie Pangborn,,COM-4660,2016
COM,4950,001,Senior Capstone Seminar,0.72,0.06,0.22,0.0,0.0,0.0,0.0,0.0,Stephanie Pangborn,,COM-4950,2016
COM,8010,001,Communication Theory I,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,Andrew Pyle,,COM-8010,2016
COM,8030,001,Comm Technology Studies Survey,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,John Spinda,,COM-8030,2016
COM,8100,001,Comm Research Methods I,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Erin Ash,,COM-8100,2016
COOP,1020,001,Co-Op Education,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,Jeffrey Neal,,COOP-1020,2016
COOP,1030,001,Co-Op Education,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,Jeffrey Neal,,COOP-1030,2016
CPSC,1010,001,Computer Science I,0.2,0.32,0.14,0.07,0.2,0.0,0.0,0.07,Eileen Kraemer,,CPSC-1010,2016
CPSC,1020,001,Computer Science II,0.23,0.33,0.22,0.07,0.09,0.0,0.0,0.06,Yvon Feaster,,CPSC-1020,2016
CPSC,1040,001,Intro Computer Prog,0.64,0.29,0.0,0.0,0.0,0.0,0.0,0.07,Aubrey Lawson,,CPSC-1040,2016
CPSC,1060,001,Intro to Programming in Java,0.28,0.28,0.22,0.0,0.11,0.0,0.0,0.11,Salvatore LaMarca,,CPSC-1060,2016
CPSC,1060,002,Intro to Programming in Java,0.13,0.27,0.07,0.27,0.2,0.0,0.0,0.07,Salvatore LaMarca,,CPSC-1060,2016
CPSC,1070,001,Programming Methodology,0.42,0.26,0.11,0.05,0.11,0.0,0.0,0.05,Rose Lowe,,CPSC-1070,2016
CPSC,1070,002,Programming Methodology,0.5,0.22,0.17,0.0,0.06,0.0,0.0,0.06,Rose Lowe,,CPSC-1070,2016
CPSC,1110,001,Intro to Programming in C,0.25,0.35,0.27,0.05,0.04,0.0,0.0,0.04,Catherine Hochrine,,CPSC-1110,2016
CPSC,1110,002,Intro to Programming in C,0.27,0.37,0.17,0.02,0.1,0.0,0.0,0.08,Catherine Hochrine,,CPSC-1110,2016
CPSC,1110,003,Intro to Programming in C,0.6,0.15,0.13,0.04,0.06,0.0,0.0,0.02,Tania Roy,,CPSC-1110,2016
CPSC,1200,001,Intro Info Tech,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,John Porter,,CPSC-1200,2016
CPSC,2070,001,Discrete Structures,0.27,0.27,0.24,0.08,0.09,0.0,0.0,0.04,Larry Hodges,,CPSC-2070,2016
CPSC,2120,001,Algs/Data Structures,0.27,0.21,0.28,0.06,0.09,0.0,0.0,0.08,Brian Dean,,CPSC-2120,2016
CPSC,2120,002,Algs/Data Structures,0.1,0.0,0.18,0.14,0.24,0.0,0.0,0.34,Pradip Srimani,,CPSC-2120,2016
CPSC,2150,001,Software Dev Foundations,0.2,0.38,0.28,0.04,0.05,0.0,0.0,0.05,Murali Sitaraman,,CPSC-2150,2016
CPSC,2200,001,Microcomputer Appl,0.27,0.36,0.12,0.1,0.03,0.0,0.0,0.12,Kevin Plis,,CPSC-2200,2016
CPSC,2310,001,Intro Computer Org,0.21,0.32,0.37,0.01,0.05,0.0,0.0,0.05,Rose Lowe,,CPSC-2310,2016
CPSC,2810,002,Sel Topics: Tech and Tools Sem,0.64,0.21,0.0,0.0,0.07,0.0,0.0,0.07,Brian Dean,,CPSC-2810,2016
CPSC,2910,001,Prof Issues I,0.77,0.18,0.0,0.0,0.0,0.0,0.0,0.05,James Jones,,CPSC-2910,2016
CPSC,2910,003,Prof Issues I,0.68,0.26,0.05,0.0,0.0,0.0,0.0,0.0,Yvon Feaster,,CPSC-2910,2016
CPSC,2910,004,Prof Issues I,0.89,0.05,0.0,0.0,0.05,0.0,0.0,0.0,Yvon Feaster,,CPSC-2910,2016
CPSC,2910,005,Prof Issues I,0.58,0.26,0.05,0.11,0.0,0.0,0.0,0.0,Yvon Feaster,,CPSC-2910,2016
CPSC,2910,006,Prof Issues I,0.53,0.26,0.11,0.0,0.0,0.0,0.0,0.11,Yvon Feaster,,CPSC-2910,2016
CPSC,2920,001,"Computing, Ethics & Society",0.26,0.42,0.16,0.0,0.16,0.0,0.0,0.0,Christopher Plaue,,CPSC-2920,2016
CPSC,2920,002,"Computing, Ethics & Society",0.43,0.21,0.21,0.07,0.07,0.0,0.0,0.0,Christopher Plaue,,CPSC-2920,2016
CPSC,3220,001,Intro to Operating Systems,0.13,0.26,0.39,0.09,0.04,0.0,0.0,0.09,Mark Smotherman,,CPSC-3220,2016
CPSC,3220,002,Intro to Operating Systems,0.1,0.32,0.26,0.1,0.1,0.0,0.0,0.13,Pradip Srimani,,CPSC-3220,2016
CPSC,3300,001,Computer Systems Org,0.28,0.35,0.23,0.06,0.02,0.0,0.0,0.06,Rong Ge,,CPSC-3300,2016
CPSC,3500,001,Foundations of Computer Sci,0.14,0.34,0.3,0.04,0.09,0.0,0.0,0.09,Ilya Safro,,CPSC-3500,2016
CPSC,3520,001,Programming Systems,0.36,0.43,0.03,0.09,0.05,0.0,0.0,0.03,Robert Schalkoff,,CPSC-3520,2016
CPSC,3600,002,Network Programming,0.46,0.4,0.14,0.0,0.0,0.0,0.0,0.0,Lanny Sitanayah,,CPSC-3600,2016
CPSC,3600,003,Network Programming,0.51,0.29,0.11,0.0,0.03,0.0,0.0,0.06,Lanny Sitanayah,,CPSC-3600,2016
CPSC,3620,001,Distributed/Cluster Computing,0.22,0.35,0.38,0.03,0.0,0.0,0.0,0.03,Linh Ngo,,CPSC-3620,2016
CPSC,3720,001,Software Engineering,0.26,0.63,0.09,0.0,0.02,0.0,0.0,0.0,"McGregor, John D",,CPSC-3720,2016
CPSC,3720,002,Software Engineering,0.21,0.53,0.16,0.0,0.05,0.0,0.0,0.05,Kevin Plis,,CPSC-3720,2016
CPSC,3720,003,Software Engineering,0.39,0.39,0.14,0.04,0.04,0.0,0.0,0.0,Kevin Plis,,CPSC-3720,2016
CPSC,3720,004,Software Engineering,0.08,0.42,0.25,0.0,0.08,0.0,0.0,0.17,Kevin Plis,,CPSC-3720,2016
CPSC,3990,001,Adv CI: Extreme Orange,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,James Martin,,CPSC-3990,2016
CPSC,4050,001,Computer Graphics,0.33,0.25,0.17,0.0,0.0,0.0,0.0,0.25,Robert Geist,,CPSC-4050,2016
CPSC,4110,001,Virtual Reality Systems,0.4,0.33,0.17,0.03,0.07,0.0,0.0,0.0,Sabarish Babu,,CPSC-4110,2016
CPSC,4120,001,Eye Tracking Methodology,0.35,0.55,0.05,0.0,0.0,0.0,0.0,0.05,Andrew Duchowski,,CPSC-4120,2016
CPSC,4160,001,2-D Game Engine Construction,0.46,0.42,0.04,0.0,0.08,0.0,0.0,0.0,Brian Malloy,,CPSC-4160,2016
CPSC,4200,001,Computer Security Principles,0.78,0.19,0.0,0.0,0.03,0.0,0.0,0.0,Hongxin Hu,,CPSC-4200,2016
CPSC,4620,001,Database Management Systems,0.08,0.21,0.13,0.04,0.17,0.0,0.0,0.38,Pradip Srimani,,CPSC-4620,2016
CPSC,4820,001,Spec Top:Mobile Device Sftware,0.74,0.17,0.04,0.04,0.0,0.0,0.0,0.0,Roy Pargas,,CPSC-4820,2016
CPSC,4820,005,Spec Topics: Privacy and Secur,0.58,0.38,0.0,0.0,0.04,0.0,0.0,0.0,Kelly Caine,,CPSC-4820,2016
CPSC,4820,006,Special Topics: Info to AI,0.55,0.36,0.0,0.0,0.0,0.0,0.0,0.09,Feng Luo,,CPSC-4820,2016
CPSC,4820,009,Special Topics: Data Science,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,Eileen Kraemer,,CPSC-4820,2016
CPSC,6040,001,Cptr Graphics Image,0.41,0.47,0.06,0.0,0.0,0.0,0.0,0.06,Donald House,,CPSC-6040,2016
CPSC,6110,001,Virtual Reality Systems,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Sabarish Babu,,CPSC-6110,2016
CPSC,6160,001,2-D Game Engine Construction,0.59,0.23,0.18,0.0,0.0,0.0,0.0,0.0,Brian Malloy,,CPSC-6160,2016
CPSC,6200,001,Computer Security Principles,0.77,0.19,0.04,0.0,0.0,0.0,0.0,0.0,Hongxin Hu,,CPSC-6200,2016
CPSC,6620,001,Database Management Systems,0.41,0.12,0.35,0.0,0.0,0.0,0.0,0.12,Pradip Srimani,,CPSC-6620,2016
CPSC,6780,001,Gen Purpose Computation on GPU,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Robert Geist,,CPSC-6780,2016
CPSC,6810,001,Sel Top:Programming Team,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,Brian Dean,,CPSC-6810,2016
CPSC,6820,005,Spec Topics: Privacy and Secur,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Kelly Caine,,CPSC-6820,2016
CPSC,6820,009,Special Topics: Data Science,0.53,0.41,0.0,0.0,0.0,0.0,0.0,0.06,Eileen Kraemer,,CPSC-6820,2016
CPSC,8070,001,3d Model Animation,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,Christina Joerg,,CPSC-8070,2016
CPSC,8070,002,3d Model Animation,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Christina Joerg,,CPSC-8070,2016
CPSC,8150,001,Fx Compositing,0.56,0.33,0.0,0.0,0.0,0.0,0.0,0.11,Eric Patterson,,CPSC-8150,2016
CPSC,8170,001,Physically Based Animation,0.33,0.48,0.14,0.0,0.0,0.0,0.0,0.05,Donald House,,CPSC-8170,2016
CPSC,8200,001,Parallel Architechture,0.71,0.23,0.03,0.0,0.0,0.0,0.0,0.03,Amy Apon,,CPSC-8200,2016
CPSC,8270,001,Translation of Progr Languages,0.42,0.35,0.15,0.0,0.02,0.0,0.0,0.06,Brian Malloy,,CPSC-8270,2016
CPSC,8380,001,Adv Data Structures,0.17,0.17,0.17,0.0,0.5,0.0,0.0,0.0,Sandra Hedetniemi,,CPSC-8380,2016
CPSC,8480,001,Network Science,0.42,0.38,0.12,0.0,0.04,0.0,0.0,0.04,Ilya Safro,,CPSC-8480,2016
CPSC,8510,001,Soft Sys Data Comm,0.3,0.33,0.3,0.0,0.03,0.0,0.0,0.03,James Martin,,CPSC-8510,2016
CPSC,8580,001,Security in Emerging Systems,0.8,0.17,0.0,0.0,0.0,0.0,0.0,0.02,Hongxin Hu,,CPSC-8580,2016
CPSC,8700,001,Software Design,0.5,0.18,0.1,0.0,0.05,0.0,0.0,0.18,Philippa Brown,,CPSC-8700,2016
CPSC,8730,001,"Software Verif, Valid & Measur",0.33,0.59,0.05,0.0,0.03,0.0,0.0,0.0,"McGregor, John D",,CPSC-8730,2016
CPSC,8810,002,Selected Topics: 3D Game Devel,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Christina Joerg,,CPSC-8810,2016
CPSC,8810,003,Sel Top: Adv 3D Model and Scul,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Insun Kwon,,CPSC-8810,2016
CRP,8010,001,Planning Process & Legal Found,0.42,0.46,0.0,0.0,0.08,0.0,0.0,0.04,Caitlin Dyckman,,CRP-8010,2016
CRP,8020,001,Site Planning,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Clifford Ellis,,CRP-8020,2016
CRP,8030,001,Quant Analysis,0.71,0.21,0.0,0.0,0.04,0.0,0.0,0.04,Stephen Sperry,,CRP-8030,2016
CRP,8060,001,Urban & Reg Econ for Planners,0.73,0.15,0.0,0.0,0.08,0.0,0.0,0.04,Timothy Green,,CRP-8060,2016
CRP,8140,001,Public Transit,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,Eric Morris,,CRP-8140,2016
CRP,8580,002,Research Design,0.84,0.0,0.0,0.0,0.11,0.0,0.0,0.05,Timothy Green,,CRP-8580,2016
CRP,8600,003,Terminal Proj/Thesis Proposal,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,Clifford Ellis,,CRP-8600,2016
CRP,8600,006,Terminal Proj/Thesis Proposal,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,Eric Morris,,CRP-8600,2016
CRP,8720,001,Housing in the U S,0.76,0.12,0.0,0.0,0.06,0.0,0.0,0.06,Miller Cunningham,,CRP-8720,2016
CRP,8900,004,Dir Studies in City & Reg Plan,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,Clifford Ellis,,CRP-8900,2016
CSM,1000,001,Intro to Construct,0.25,0.48,0.23,0.02,0.02,0.0,0.0,0.0,Jason Lucas,,CSM-1000,2016
CSM,2010,001,Structures I,0.19,0.35,0.19,0.12,0.12,0.0,0.0,0.04,Shima Clarke,,CSM-2010,2016
CSM,2010,002,Structures I,0.33,0.17,0.29,0.08,0.08,0.0,0.0,0.04,Shima Clarke,,CSM-2010,2016
CSM,2030,001,Mats & Meth of Const,0.25,0.58,0.13,0.0,0.0,0.0,0.0,0.04,Jason Lucas,,CSM-2030,2016
CSM,2030,002,Mats & Meth of Const,0.32,0.5,0.11,0.0,0.0,0.0,0.0,0.07,Jason Lucas,,CSM-2030,2016
CSM,3030,001,Soils & Foundations,0.63,0.28,0.09,0.0,0.0,0.0,0.0,0.0,Shima Clarke,,CSM-3030,2016
CSM,3030,002,Soils & Foundations,0.56,0.34,0.09,0.0,0.0,0.0,0.0,0.0,Shima Clarke,,CSM-3030,2016
CSM,3040,001,Envir Systems I,0.23,0.48,0.23,0.06,0.0,0.0,0.0,0.0,Joseph Burgett,,CSM-3040,2016
CSM,3040,002,Envir Systems I,0.39,0.5,0.11,0.0,0.0,0.0,0.0,0.0,Joseph Burgett,,CSM-3040,2016
CSM,3510,001,Const Estimating,0.23,0.5,0.27,0.0,0.0,0.0,0.0,0.0,Seyed Mousavi Rizi,,CSM-3510,2016
CSM,3510,002,Const Estimating,0.23,0.5,0.23,0.0,0.0,0.0,0.0,0.03,Seyed Mousavi Rizi,,CSM-3510,2016
CSM,4110,001,Safety in Bldg Const,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,David DeVita,,CSM-4110,2016
CSM,4500,001,Construction Intern,0.38,0.32,0.1,0.0,0.2,0.0,0.0,0.0,Roger Liska,,CSM-4500,2016
CSM,4530,001,Const Proj Mgmt,0.22,0.56,0.22,0.0,0.0,0.0,0.0,0.0,Christine Piper,,CSM-4530,2016
CSM,4530,002,Const Proj Mgmt,0.08,0.58,0.33,0.0,0.0,0.0,0.0,0.0,Christine Piper,,CSM-4530,2016
CSM,4610,001,Const Econ Seminar,0.27,0.62,0.12,0.0,0.0,0.0,0.0,0.0,Dennis Bausman,,CSM-4610,2016
CSM,4610,002,Const Econ Seminar,0.32,0.64,0.04,0.0,0.0,0.0,0.0,0.0,Dennis Bausman,,CSM-4610,2016
CSM,8600,001,Constr Finan Plan & Analysis,0.41,0.59,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Bausman,,CSM-8600,2016
CSM,8600,400,Constr Finan Plan & Analysis,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.25,Dennis Bausman,,CSM-8600,2016
CSM,8630,001,Adv Plan/Sched,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Christine Piper,,CSM-8630,2016
CSM,8630,400,Adv Plan/Sched,0.33,0.5,0.17,0.0,0.0,0.0,0.0,0.0,Christine Piper,,CSM-8630,2016
CSM,8660,001,Role in Development,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Bausman,,CSM-8660,2016
CU,1000,001,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.77,0.23,0.01,Susan Whorton,,CU-1000,2016
CU,1000,002,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Susan Whorton,,CU-1000,2016
CU,1000,003,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0,Susan Whorton,,CU-1000,2016
CU,1000,004,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.77,0.21,0.02,Susan Whorton,,CU-1000,2016
CU,1000,005,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.77,0.23,0.01,Susan Whorton,,CU-1000,2016
CU,1000,006,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0,Susan Whorton,,CU-1000,2016
CU,1000,007,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Susan Whorton,,CU-1000,2016
CU,1000,008,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.69,0.3,0.01,Susan Whorton,,CU-1000,2016
CU,1000,009,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.66,0.34,0.01,Susan Whorton,,CU-1000,2016
CU,1000,010,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.61,0.38,0.01,Susan Whorton,,CU-1000,2016
CU,1000,012,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.59,0.41,0.01,Susan Whorton,,CU-1000,2016
CU,1000,013,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.51,0.47,0.01,Susan Whorton,,CU-1000,2016
CU,1000,014,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.51,0.48,0.01,Susan Whorton,,CU-1000,2016
CU,1000,015,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.41,0.58,0.01,Susan Whorton,,CU-1000,2016
CU,1010,002,Univ Success Skills,0.11,0.32,0.21,0.0,0.16,0.0,0.0,0.21,Matthew Kirk,,CU-1010,2016
CU,1010,003,Univ Success Skills,0.69,0.06,0.06,0.13,0.0,0.0,0.0,0.06,Mary Von Kaenel,,CU-1010,2016
CU,1010,005,Univ Success Skills,0.32,0.05,0.32,0.16,0.16,0.0,0.0,0.0,Cari Brooks,,CU-1010,2016
CU,1010,006,Univ Success Skills,0.76,0.19,0.05,0.0,0.0,0.0,0.0,0.0,Mary Von Kaenel,,CU-1010,2016
CU,2010,001,Sustainability Leadership,0.86,0.07,0.07,0.0,0.0,0.0,0.0,0.0,Jennifer Goree,,CU-2010,2016
DANC,1400,001,Jazz Dance I,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Cheryl Hosler,,DANC-1400,2016
DPA,3070,001,Method 3d Production,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.09,Summer Benton,,DPA-3070,2016
DPA,4000,001,Tech Foundations I,0.0,0.0,0.09,0.0,0.64,0.0,0.0,0.27,Andrew Duchowski,,DPA-4000,2016
DPA,4020,002,Vis Foundations I,0.79,0.0,0.14,0.0,0.07,0.0,0.0,0.0,Erik Reed,,DPA-4020,2016
DPA,4020,003,Vis Foundations I,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Pratham Karnik,,DPA-4020,2016
ECE,2010,001,Logic and Computing Devices,0.24,0.25,0.27,0.08,0.12,0.0,0.0,0.04,William Reid,,ECE-2010,2016
ECE,2020,001,Electric Circuits I,0.28,0.35,0.21,0.1,0.06,0.0,0.0,0.0,William Harrell,,ECE-2020,2016
ECE,2020,003,Electric Circuits I,0.12,0.3,0.33,0.09,0.09,0.0,0.0,0.06,Daniel Cutshall,,ECE-2020,2016
ECE,2070,001,Basic Electrical Engineering,0.36,0.33,0.13,0.06,0.04,0.0,0.0,0.07,William Kolodzey,,ECE-2070,2016
ECE,2070,002,Basic Electrical Engineering,0.21,0.38,0.26,0.0,0.09,0.0,0.0,0.06,Timothy Anglea,,ECE-2070,2016
ECE,2070,003,Basic Electrical Engineering,0.46,0.29,0.12,0.02,0.02,0.0,0.0,0.1,Amir Asif,,ECE-2070,2016
ECE,2080,001,Basic Electrical Engr Lab,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.05,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,005,Basic Electrical Engr Lab,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,006,Basic Electrical Engr Lab,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,007,Basic Electrical Engr Lab,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,008,Basic Electrical Engr Lab,0.85,0.05,0.0,0.0,0.05,0.0,0.0,0.05,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,010,Basic Electrical Engr Lab,0.79,0.05,0.05,0.0,0.0,0.0,0.0,0.11,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,012,Basic Electrical Engr Lab,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.1,Apoorva Kapadia,,ECE-2080,2016
ECE,2080,013,Basic Electrical Engr Lab,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06,Apoorva Kapadia,,ECE-2080,2016
ECE,2090,001,Logic Lab,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,002,Logic Lab,0.75,0.08,0.08,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,003,Logic Lab,0.67,0.17,0.0,0.08,0.08,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,004,Logic Lab,0.75,0.17,0.0,0.0,0.08,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,005,Logic Lab,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,007,Logic Lab,0.85,0.08,0.0,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,009,Logic Lab,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2090,2016
ECE,2090,010,Logic Lab,0.67,0.25,0.0,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-2090,2016
ECE,2110,001,Elec Engr Lab I,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2110,2016
ECE,2110,005,Elec Engr Lab I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2110,2016
ECE,2110,006,Elec Engr Lab I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2110,2016
ECE,2110,007,Elec Engr Lab I,0.69,0.25,0.0,0.0,0.0,0.0,0.0,0.06,Apoorva Kapadia,,ECE-2110,2016
ECE,2110,009,Elec Engr Lab I,0.6,0.25,0.05,0.0,0.05,0.0,0.0,0.05,Apoorva Kapadia,,ECE-2110,2016
ECE,2120,001,Electrical Engineering Lab II,0.86,0.0,0.0,0.0,0.07,0.0,0.0,0.07,Apoorva Kapadia,,ECE-2120,2016
ECE,2120,003,Electrical Engineering Lab II,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06,Apoorva Kapadia,,ECE-2120,2016
ECE,2220,001,Syst Prog Concept,0.14,0.38,0.14,0.08,0.08,0.0,0.0,0.19,Harlan Russell,,ECE-2220,2016
ECE,2230,001,Comp Sys Eng,0.26,0.31,0.18,0.05,0.1,0.0,0.0,0.1,Harlan Russell,,ECE-2230,2016
ECE,2620,001,Electric Circuits II,0.26,0.19,0.3,0.09,0.12,0.0,0.0,0.05,Liang Dong,,ECE-2620,2016
ECE,2720,001,Comp Organization,0.17,0.37,0.29,0.12,0.05,0.0,0.0,0.0,William Reid,,ECE-2720,2016
ECE,2730,002,Computer Org Lab,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2730,2016
ECE,2730,003,Computer Org Lab,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-2730,2016
ECE,3110,002,Electrical Engineering Lab III,0.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-3110,2016
ECE,3110,004,Electrical Engineering Lab III,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.19,Apoorva Kapadia,,ECE-3110,2016
ECE,3170,001,Rand Signal Analysis,0.16,0.4,0.31,0.07,0.04,0.0,0.0,0.02,Stephen Hubbard,,ECE-3170,2016
ECE,3200,001,Electronics I,0.12,0.31,0.31,0.12,0.13,0.0,0.0,0.03,Stephen Hubbard,,ECE-3200,2016
ECE,3200,002,Electronics I (HON),0.36,0.43,0.14,0.0,0.07,0.0,0.0,0.0,Stephen Hubbard,True,ECE-3200,2016
ECE,3210,001,Electronics II,0.19,0.41,0.31,0.03,0.03,0.0,0.0,0.03,Stephen Hubbard,,ECE-3210,2016
ECE,3220,002,Intro Operating Sys,0.15,0.25,0.35,0.15,0.0,0.0,0.0,0.1,Pradip Srimani,,ECE-3220,2016
ECE,3270,001,Dig Comp Design,0.26,0.22,0.3,0.04,0.09,0.0,0.0,0.09,Melissa Smith,,ECE-3270,2016
ECE,3300,001,Signals & Systems,0.13,0.23,0.32,0.18,0.08,0.0,0.0,0.06,Carl Baum,,ECE-3300,2016
ECE,3300,002,Signals & Systems (HON),0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Noneaker,True,ECE-3300,2016
ECE,3520,001,Programming Systems,0.43,0.29,0.0,0.07,0.14,0.0,0.0,0.07,Robert Schalkoff,,ECE-3520,2016
ECE,3600,001,Elect Power Engr,0.42,0.28,0.2,0.04,0.03,0.0,0.0,0.03,Edward Collins,,ECE-3600,2016
ECE,3710,001,Microcontr Interface,0.34,0.34,0.27,0.01,0.01,0.0,0.0,0.01,William Reid,,ECE-3710,2016
ECE,3720,001,Micro Int Lab,0.42,0.33,0.17,0.08,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-3720,2016
ECE,3720,002,Micro Int Lab,0.08,0.5,0.42,0.0,0.0,0.0,0.0,0.0,Apoorva Kapadia,,ECE-3720,2016
ECE,3720,003,Micro Int Lab,0.67,0.17,0.08,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-3720,2016
ECE,3720,004,Micro Int Lab,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-3720,2016
ECE,3720,006,Micro Int Lab,0.58,0.25,0.08,0.0,0.0,0.0,0.0,0.08,Apoorva Kapadia,,ECE-3720,2016
ECE,3800,001,Electromagnetics,0.42,0.33,0.12,0.03,0.03,0.0,0.0,0.07,Hai Xiao,,ECE-3800,2016
ECE,3810,001,Field Waves & Ckts,0.09,0.43,0.31,0.09,0.09,0.0,0.0,0.0,Anthony Martin,,ECE-3810,2016
ECE,4090,001,Intr to Linear Control Systems,0.39,0.36,0.16,0.02,0.04,0.0,0.0,0.02,Apoorva Kapadia,,ECE-4090,2016
ECE,4180,001,Power Syst Analysis,0.35,0.27,0.27,0.04,0.04,0.0,0.0,0.04,Elham Makram,,ECE-4180,2016
ECE,4270,001,Communications Sys,0.37,0.27,0.13,0.15,0.08,0.0,0.0,0.0,Madhabi Manandhar,,ECE-4270,2016
ECE,4420,001,Knowledge Engr,0.33,0.38,0.05,0.1,0.0,0.0,0.0,0.14,Robert Schalkoff,,ECE-4420,2016
