Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,3120,003,Intermediate Financial Acct II,0.2,0.46,0.23,0.06,0.03,0.0,0.0,0.03,J Madray,,ACCT-3120,2019
ACCT,3120,004,Intermediate Financial Acct II,0.45,0.42,0.1,0.0,0.0,0.0,0.0,0.03,Terry Knause,,ACCT-3120,2019
ACCT,3120,005,Intermediate Financial Acct II,0.33,0.33,0.31,0.0,0.0,0.0,0.0,0.03,Terry Knause,,ACCT-3120,2019
ACCT,3120,006,Intermediate Financial Acct II,0.31,0.5,0.17,0.0,0.0,0.0,0.0,0.03,Terry Knause,,ACCT-3120,2019
ACCT,3130,001,Analytics for Acct Dec Making,0.57,0.25,0.14,0.0,0.0,0.0,0.0,0.04,Babak Mammadov,,ACCT-3130,2019
ACCT,3130,002,Analytics for Acct Dec Making,0.33,0.4,0.13,0.0,0.07,0.0,0.0,0.07,Babak Mammadov,,ACCT-3130,2019
ACCT,3130,003,Analytics for Acct Dec Making,0.28,0.33,0.28,0.11,0.0,0.0,0.0,0.0,Phebian Davis-Culler,,ACCT-3130,2019
ACCT,3130,004,Analytics for Acct Dec Making,0.18,0.64,0.18,0.0,0.0,0.0,0.0,0.0,Phebian Davis-Culler,,ACCT-3130,2019
ACCT,3130,005,Analytics for Acct Dec Making,0.32,0.41,0.18,0.0,0.05,0.0,0.0,0.05,Phebian Davis-Culler,,ACCT-3130,2019
ACCT,3130,006,Analytics for Acct Dec Making,0.17,0.35,0.3,0.13,0.04,0.0,0.0,0.0,Phebian Davis-Culler,,ACCT-3130,2019
ACCT,3130,105,Analytics for Accounting (HON),0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Phebian Davis-Culler,True,ACCT-3130,2019
ACCT,3220,001,Accounting Information Systems,0.11,0.32,0.21,0.21,0.05,0.0,0.0,0.11,Philip Maiberger,,ACCT-3220,2019
ACCT,3220,002,Accounting Information Systems,0.18,0.42,0.24,0.06,0.03,0.0,0.0,0.06,Philip Maiberger,,ACCT-3220,2019
ACCT,3220,003,Accounting Information Systems,0.1,0.31,0.31,0.1,0.07,0.0,0.0,0.1,Philip Maiberger,,ACCT-3220,2019
ACCT,3220,004,Accounting Information Systems,0.14,0.41,0.21,0.07,0.0,0.0,0.0,0.17,Philip Maiberger,,ACCT-3220,2019
ACCT,4040,001,Individual Taxation,0.64,0.21,0.11,0.0,0.0,0.0,0.0,0.04,Sarah Martin,,ACCT-4040,2019
ACCT,4040,002,Individual Taxation,0.73,0.18,0.09,0.0,0.0,0.0,0.0,0.0,Sarah Martin,,ACCT-4040,2019
ACCT,4040,003,Individual Taxation,0.42,0.33,0.18,0.0,0.03,0.0,0.0,0.03,Sarah Martin,,ACCT-4040,2019
ACCT,4040,004,Individual Taxation,0.06,0.52,0.23,0.1,0.06,0.0,0.0,0.03,Lisa Birtwistle,,ACCT-4040,2019
ACCT,4040,101,Individual Taxation (HON),0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Sarah Martin,True,ACCT-4040,2019
ACCT,4080,001,Retire & Estate Plan,0.69,0.21,0.1,0.0,0.0,0.0,0.0,0.0,John Hine,,ACCT-4080,2019
ACCT,4100,001,Reporting and Mgmt Control Sys,0.29,0.41,0.26,0.0,0.0,0.0,0.0,0.03,Gregory McPhee,,ACCT-4100,2019
ACCT,4100,002,Reporting and Mgmt Control Sys,0.38,0.38,0.18,0.06,0.0,0.0,0.0,0.0,Gregory McPhee,,ACCT-4100,2019
ACCT,4100,003,Reporting and Mgmt Control Sys,0.3,0.55,0.06,0.06,0.0,0.0,0.0,0.03,Robin Radtke,,ACCT-4100,2019
ACCT,4150,001,Auditing,0.37,0.46,0.17,0.0,0.0,0.0,0.0,0.0,Nancy Harp,,ACCT-4150,2019
ACCT,4150,002,Auditing,0.26,0.29,0.35,0.1,0.0,0.0,0.0,0.0,Nancy Harp,,ACCT-4150,2019
ACCT,8510,001,Tax Research,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2019
ACCT,8530,001,Adv Acct Problems,0.5,0.41,0.06,0.0,0.0,0.0,0.0,0.03,Suzanne Pearse,,ACCT-8530,2019
ACCT,8530,002,Adv Acct Problems,0.45,0.42,0.12,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8530,2019
ACCT,8530,003,Adv Acct Problems,0.43,0.33,0.17,0.0,0.07,0.0,0.0,0.0,Ralph Welton,,ACCT-8530,2019
ACCT,8550,001,Gov't and Nonprofit Accounting,0.55,0.42,0.03,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2019
ACCT,8550,002,Gov't and Nonprofit Accounting,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2019
ACCT,8550,003,Gov't and Nonprofit Accounting,0.52,0.42,0.06,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2019
ACCT,8630,001,Forensics Analysis,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,Brian Goodson,,ACCT-8630,2019
ACCT,8630,002,Forensics Analysis,0.55,0.42,0.03,0.0,0.0,0.0,0.0,0.0,Brian Goodson,,ACCT-8630,2019
ACCT,8650,001,Tax & Bus Decisions,0.25,0.72,0.03,0.0,0.0,0.0,0.0,0.0,Judson Jahn,,ACCT-8650,2019
ACCT,8650,002,Tax & Bus Decisions,0.31,0.65,0.04,0.0,0.0,0.0,0.0,0.0,Judson Jahn,,ACCT-8650,2019
ACCT,8720,001,Tax of Flowthroughs,0.21,0.56,0.18,0.0,0.03,0.0,0.0,0.03,Thomas Dickens,,ACCT-8720,2019
AGED,1020,001,Freshman Seminar,0.8,0.13,0.07,0.0,0.0,0.0,0.0,0.0,Catherine DiBenedetto,,AGED-1020,2019
AGED,2000,001,Agr Appl of Ed Tech,0.5,0.43,0.07,0.0,0.0,0.0,0.0,0.0,Kevin Layfield,,AGED-2000,2019
AGED,2010,001,Intro to Agric Educ,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2010,2019
AGED,3030,001,Ag Ed Mech Tech,0.31,0.56,0.13,0.0,0.0,0.0,0.0,0.0,Alex Byrd,,AGED-3030,2019
AGED,4010,001,Instr Methods Ag Ed,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Catherine DiBenedetto,,AGED-4010,2019
AGED,4030,001,Prin Adult/Ext Ed,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,Alex Byrd,,AGED-4030,2019
AGED,4230,400,Curriculum,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,Catherine DiBenedetto,,AGED-4230,2019
AGM,1010,001,Intro Ag Mech & Bus,0.6,0.2,0.09,0.06,0.03,0.0,0.0,0.03,Hunter Massey,,AGM-1010,2019
AGM,1010,001,Intro Ag Mech & Bus,0.6,0.2,0.09,0.06,0.03,0.0,0.0,0.03,Hunter Massey,,AGM-1010,2019
AGM,2050,001,Prin of Fabrication,0.23,0.54,0.19,0.02,0.0,0.0,0.0,0.02,Hunter Massey,,AGM-2050,2019
AGM,2050,001,Prin of Fabrication,0.23,0.54,0.19,0.02,0.0,0.0,0.0,0.02,Hunter Massey,,AGM-2050,2019
AGM,2060,001,Machinery Mgt,0.23,0.46,0.15,0.08,0.08,0.0,0.0,0.0,Hunter Massey,,AGM-2060,2019
AGM,2060,001,Machinery Mgt,0.23,0.46,0.15,0.08,0.08,0.0,0.0,0.0,Hunter Massey,,AGM-2060,2019
AGM,2210,001,Land Measurements,0.5,0.38,0.09,0.01,0.01,0.0,0.0,0.0,Charles Privette,,AGM-2210,2019
AGM,3010,001,Soil Water Conserv,0.63,0.18,0.18,0.0,0.0,0.0,0.0,0.0,Calvin Sawyer,,AGM-3010,2019
AGM,4000,001,Seminar in Ag Mech & Business,0.28,0.63,0.08,0.0,0.0,0.0,0.0,0.03,John Chastain,,AGM-4000,2019
AGM,4020,001,Irrigation System Design,0.44,0.46,0.08,0.0,0.03,0.0,0.0,0.0,Charles Privette,,AGM-4020,2019
AGM,4050,001,Env Cont in Anim Str,0.32,0.59,0.08,0.0,0.0,0.0,0.0,0.0,John Chastain,,AGM-4050,2019
AGM,4060,001,Mech & Hydraulic Sys,0.41,0.45,0.14,0.0,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4060,2019
AGM,4520,001,Mobile Power,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4520,2019
AGM,4600,001,Electrical Systems,0.8,0.18,0.0,0.0,0.0,0.0,0.0,0.02,Young Han,,AGM-4600,2019
AGM,4730,004,Ag Safety,0.53,0.29,0.18,0.0,0.0,0.0,0.0,0.0,Hunter Massey,,AGM-4730,2019
AGM,4730,004,Ag Safety,0.53,0.29,0.18,0.0,0.0,0.0,0.0,0.0,Hunter Massey,,AGM-4730,2019
AGRB,2020,001,Agricultural Economics,0.63,0.26,0.08,0.01,0.01,0.0,0.0,0.01,Julie Ureta,,AGRB-2020,2019
AGRB,2050,001,Agriculture and Society,0.14,0.27,0.37,0.17,0.03,0.0,0.0,0.01,Michael Vassalos,,AGRB-2050,2019
AGRB,3020,001,Economics of Farm Management,0.12,0.2,0.31,0.27,0.04,0.0,0.0,0.05,Michael Vassalos,,AGRB-3020,2019
AGRB,3080,001,Quant Agribusiness Analysis I,0.31,0.31,0.31,0.08,0.0,0.0,0.0,0.0,David Willis,,AGRB-3080,2019
AGRB,3090,001,Econ of Agricultural Marketing,0.73,0.2,0.03,0.0,0.01,0.0,0.0,0.03,Yuliya Bolotova,,AGRB-3090,2019
AGRB,3570,001,Natural Resources Economics,0.23,0.23,0.26,0.09,0.09,0.0,0.0,0.09,David Willis,,AGRB-3570,2019
AGRB,4090,001,Commodity Futures Markets,0.24,0.48,0.26,0.02,0.0,0.0,0.0,0.0,David Montgomery,,AGRB-4090,2019
AGRB,4120,001,Reg Econ Devel Theory & Policy,0.32,0.32,0.14,0.2,0.02,0.0,0.0,0.0,Felipe De Figueiredo Silva,,AGRB-4120,2019
AGRB,4520,001,Agricultural Policy,0.17,0.44,0.31,0.08,0.0,0.0,0.0,0.0,Michael Vassalos,,AGRB-4520,2019
AGRB,4900,001,Special Topics,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Michael Vassalos,,AGRB-4900,2019
AGRB,4910,001,"Int, Agrib & Comm & Rural Dev",0.93,0.04,0.04,0.0,0.0,0.0,0.0,0.0,Michael Vassalos,,AGRB-4910,2019
AL,3440,400,Athletics and Women,0.88,0.08,0.0,0.0,0.04,0.0,0.0,0.0,Misty Soles,,AL-3440,2019
AL,3490,400,Principles of Coaching,0.56,0.24,0.08,0.04,0.0,0.0,0.0,0.08,Deborah Cadorette,,AL-3490,2019
AL,3490,401,Principles of Coaching,0.54,0.38,0.08,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2019
AL,3490,402,Principles of Coaching,0.58,0.38,0.0,0.04,0.0,0.0,0.0,0.0,John Plumblee,,AL-3490,2019
AL,3490,403,Principles of Coaching,0.52,0.24,0.08,0.04,0.04,0.0,0.0,0.08,Clyde Connor,,AL-3490,2019
AL,3490,404,Principles of Coaching,0.48,0.36,0.12,0.0,0.04,0.0,0.0,0.0,John Plumblee,,AL-3490,2019
AL,3490,405,Principles of Coaching,0.64,0.24,0.04,0.0,0.04,0.0,0.0,0.04,Frank Mezzanotte,,AL-3490,2019
AL,3490,406,Principles of Coaching,0.88,0.08,0.0,0.0,0.04,0.0,0.0,0.0,Edmond Fry,,AL-3490,2019
AL,3490,407,Principles of Coaching,0.64,0.24,0.08,0.0,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-3490,2019
AL,3490,408,Principles of Coaching,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,Nicholas Whitrow,,AL-3490,2019
AL,3490,409,Principles of Coaching,0.88,0.08,0.0,0.0,0.0,0.0,0.0,0.04,Nicholas Whitrow,,AL-3490,2019
AL,3490,410,Principles of Coaching,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,Nicholas Whitrow,,AL-3490,2019
AL,3490,411,Principles of Coaching,0.5,0.29,0.17,0.0,0.0,0.0,0.0,0.04,Joel Neuder,,AL-3490,2019
AL,3500,400,Sci Basis I/Ex Phy,0.12,0.54,0.12,0.19,0.0,0.0,0.0,0.04,Michael Godfrey,,AL-3500,2019
AL,3500,401,Sci Basis I/Ex Phy,0.32,0.09,0.23,0.18,0.09,0.0,0.0,0.09,Michael Godfrey,,AL-3500,2019
AL,3530,400,Athletic Injuries,0.32,0.2,0.16,0.12,0.12,0.0,0.0,0.08,Isaac Colbert,,AL-3530,2019
AL,3530,401,Athletic Injuries,0.26,0.3,0.3,0.13,0.0,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2019
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.29,0.46,0.08,0.17,0.0,0.0,0.0,0.0,Clyde Connor,,AL-3600,2019
AL,3610,400,Admin/Org of Athletic Programs,0.68,0.28,0.04,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2019
AL,3610,401,Admin/Org of Athletic Programs,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2019
AL,3620,400,Psychology of Coaching,0.31,0.12,0.35,0.12,0.04,0.0,0.0,0.08,Natalie Carter,,AL-3620,2019
AL,3620,401,Psychology of Coaching,0.32,0.36,0.2,0.04,0.0,0.0,0.0,0.08,Natalie Carter,,AL-3620,2019
AL,3620,402,Psychology of Coaching,0.33,0.17,0.38,0.08,0.04,0.0,0.0,0.0,Natalie Carter,,AL-3620,2019
AL,3740,400,Coaching Football,0.77,0.09,0.05,0.05,0.0,0.0,0.0,0.05,Edmond Fry,,AL-3740,2019
AL,3740,401,Coaching Football,0.5,0.23,0.05,0.09,0.05,0.0,0.0,0.09,Edmond Fry,,AL-3740,2019
AL,3760,400,Coaching Strength/Conditioning,0.64,0.16,0.12,0.04,0.0,0.0,0.0,0.04,Edmond Fry,,AL-3760,2019
AL,3760,401,Coaching Strength/Conditioning,0.68,0.08,0.08,0.0,0.04,0.0,0.0,0.12,Edmond Fry,,AL-3760,2019
AL,4380,402,HS Athletic Recruiting,0.57,0.14,0.11,0.0,0.04,0.0,0.0,0.14,Deborah Cadorette,,AL-4380,2019
AL,4380,403,Media Relations in AL,0.74,0.07,0.15,0.0,0.04,0.0,0.0,0.0,Misty Soles,,AL-4380,2019
AL,4380,408,Officiating in AL,0.63,0.17,0.04,0.04,0.0,0.0,0.0,0.13,Clyde Connor,,AL-4380,2019
AL,4380,409,Coaching Baseball/Softball,0.58,0.17,0.13,0.04,0.0,0.0,0.0,0.08,Deborah Cadorette,,AL-4380,2019
AL,4490,400,Athlete Beliefs,0.42,0.42,0.13,0.0,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-4490,2019
AL,8380,400,Compliance in Intercoll Athl,0.8,0.05,0.0,0.0,0.05,0.0,0.0,0.1,Michael Godfrey,,AL-8380,2019
AL,8380,401,Compliance in Colleg Athl,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8380,2019
AL,8440,400,Surv of Res Mthds in Athletics,0.85,0.1,0.05,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8440,2019
AL,8440,401,Surv of Res Mthds in Athletics,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8440,2019
AL,8440,402,Surv of Res Mthds in Athletics,0.82,0.09,0.09,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8440,2019
AL,8490,400,Athletic Leadership Dev,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,Janna Magette,,AL-8490,2019
AL,8490,401,Athletic Leadership Dev,0.76,0.1,0.1,0.0,0.0,0.0,0.0,0.05,Janna Magette,,AL-8490,2019
AL,8490,402,Athletic Leadership Dev,0.67,0.29,0.05,0.0,0.0,0.0,0.0,0.0,Janna Magette,,AL-8490,2019
AL,8500,400,Principles Strength and Condit,0.57,0.33,0.1,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8500,2019
AL,8500,401,Principles Strength and Condit,0.59,0.36,0.05,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8500,2019
AL,8650,400,Mkt and Comm Respon Interc Ath,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-8650,2019
AL,8650,402,Mkt and Comm Respon Interc Ath,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-8650,2019
AMFG,6800,864,Practicum in Adv Manufacturing,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Joshua Summers,,AMFG-6800,2019
ANTH,2010,001,Introduction to Anthropology,0.49,0.31,0.12,0.02,0.0,0.0,0.0,0.06,Yi Wu,,ANTH-2010,2019
ANTH,2010,002,Introduction to Anthropology,0.42,0.29,0.18,0.0,0.02,0.0,0.0,0.09,Lisa Rapaport,,ANTH-2010,2019
ANTH,2010,003,Introduction to Anthropology,0.3,0.6,0.09,0.0,0.0,0.0,0.0,0.02,David Markus,,ANTH-2010,2019
ANTH,2010,004,Introduction to Anthropology,0.36,0.54,0.07,0.01,0.02,0.0,0.0,0.02,David Markus,,ANTH-2010,2019
ANTH,2010,005,Introduction to Anthropology,0.41,0.39,0.13,0.04,0.0,0.0,0.0,0.02,Yi Wu,,ANTH-2010,2019
ANTH,3320,001,World Archaeology,0.47,0.42,0.05,0.05,0.0,0.0,0.0,0.0,David Markus,,ANTH-3320,2019
ANTH,3510,001,Biological Anthropology,0.48,0.43,0.05,0.0,0.05,0.0,0.0,0.0,Lisa Rapaport,,ANTH-3510,2019
ANTH,3530,001,Forensic Anthropology,0.56,0.39,0.0,0.0,0.0,0.0,0.0,0.06,Katherine Weisensee,,ANTH-3530,2019
ANTH,3710,001,Language and Culture,0.44,0.44,0.0,0.11,0.0,0.0,0.0,0.0,Yanhua Zhang,,ANTH-3710,2019
ANTH,4230,001,Women in the Developing World,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Melissa Vogel,,ANTH-4230,2019
ANTH,4990,001,"Religion, Magic, Witchcraft",0.73,0.2,0.0,0.0,0.07,0.0,0.0,0.0,Carolyn Coffman,,ANTH-4990,2019
ARCH,1010,001,Introduction to Architecture,0.44,0.35,0.08,0.03,0.03,0.0,0.0,0.07,Sallie Hambright-Belue,,ARCH-1010,2019
ARCH,2040,001,Hist of Modern Arch,0.42,0.48,0.07,0.02,0.0,0.0,0.0,0.01,Andreea Mihalache,,ARCH-2040,2019
ARCH,2510,001,Arch Foundations I,0.44,0.44,0.13,0.0,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-2510,2019
ARCH,2510,002,Arch Foundations I,0.53,0.35,0.12,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-2510,2019
ARCH,2510,003,Arch Foundations I,0.39,0.5,0.11,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-2510,2019
ARCH,2510,005,Arch Foundations I,0.28,0.28,0.39,0.06,0.0,0.0,0.0,0.0,Brandon Pass,,ARCH-2510,2019
ARCH,2510,006,Arch Foundations I,0.28,0.39,0.28,0.06,0.0,0.0,0.0,0.0,Virginia Melnyk,,ARCH-2510,2019
ARCH,2700,001,Structures I,0.59,0.34,0.03,0.0,0.03,0.0,0.0,0.0,Dustin Albright,,ARCH-2700,2019
ARCH,3500,002,Intro to Urban Contexts,0.38,0.38,0.25,0.0,0.0,0.0,0.0,0.0,Julie Wilkerson,,ARCH-3500,2019
ARCH,3500,003,Intro to Urban Contexts,0.38,0.5,0.13,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-3500,2019
ARCH,3500,004,Intro to Urban Contexts,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-3500,2019
ARCH,3500,005,Intro to Urban Contexts,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-3500,2019
ARCH,3510,001,Studio Clemson,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.08,Ufuk Ersoy,,ARCH-3510,2019
ARCH,3510,003,Studio Clemson,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Michael Kleiss,,ARCH-3510,2019
ARCH,3530,001,Studio Genoa,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Henrique Houayek,,ARCH-3530,2019
ARCH,3540,001,Studio Barcelona,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-3540,2019
ARCH,4010,001,Architectural Portfolio,0.5,0.43,0.07,0.0,0.0,0.0,0.0,0.0,Virginia Melnyk,,ARCH-4010,2019
