Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,3110,004,Intermediate Financial Acct I,0.28,0.33,0.33,0.04,0.02,0.0,0.0,0.0,Erin Hawkins,,ACCT-3110,2017
ACCT,3110,400,Intermediate Financial Acct I,0.32,0.32,0.13,0.04,0.08,0.0,0.0,0.11,Henry Anderson,,ACCT-3110,2017
ACCT,3120,001,Intermediate Financial Acct II,0.14,0.5,0.14,0.07,0.0,0.0,0.0,0.14,Terry Knause,,ACCT-3120,2017
ACCT,3120,002,Intermediate Financial Acct II,0.14,0.32,0.41,0.05,0.09,0.0,0.0,0.0,Jeremy Vinson,,ACCT-3120,2017
ACCT,3120,003,Intermediate Financial Acct II,0.63,0.16,0.16,0.05,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2017
ACCT,3120,004,Intermediate Financial Acct II,0.18,0.43,0.3,0.08,0.0,0.0,0.0,0.03,Jeremy Vinson,,ACCT-3120,2017
ACCT,3120,005,Intermediate Financial Acct II,0.45,0.33,0.2,0.03,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2017
ACCT,3120,006,Intermediate Financial Acct II,0.43,0.43,0.1,0.05,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3120,2017
ACCT,3130,001,Intermediate Fin Acct III,0.22,0.22,0.28,0.08,0.11,0.0,0.0,0.08,J Madray,,ACCT-3130,2017
ACCT,3130,002,Intermediate Fin Acct III,0.25,0.39,0.2,0.09,0.02,0.0,0.0,0.05,J Madray,,ACCT-3130,2017
ACCT,3130,003,Intermediate Fin Acct III,0.37,0.29,0.2,0.1,0.0,0.0,0.0,0.05,J Madray,,ACCT-3130,2017
ACCT,3130,004,Intermediate Fin Acct III,0.33,0.33,0.21,0.05,0.05,0.0,0.0,0.02,J Madray,,ACCT-3130,2017
ACCT,3220,001,Accounting Information Systems,0.11,0.42,0.26,0.0,0.05,0.0,0.0,0.16,Philip Maiberger,,ACCT-3220,2017
ACCT,3220,002,Accounting Information Systems,0.06,0.19,0.25,0.31,0.0,0.0,0.0,0.19,Philip Maiberger,,ACCT-3220,2017
ACCT,3220,003,Accounting Information Systems,0.12,0.42,0.28,0.12,0.02,0.0,0.0,0.05,Nancy Harp,,ACCT-3220,2017
ACCT,3220,004,Accounting Information Systems,0.17,0.36,0.24,0.07,0.1,0.0,0.0,0.07,Nancy Harp,,ACCT-3220,2017
ACCT,4040,001,Individual Taxation,0.33,0.33,0.18,0.08,0.03,0.0,0.0,0.05,Derek Dalton,,ACCT-4040,2017
ACCT,4040,002,Individual Taxation,0.8,0.11,0.06,0.03,0.0,0.0,0.0,0.0,"Martin, Sarah L",,ACCT-4040,2017
ACCT,4040,003,Individual Taxation,0.72,0.21,0.08,0.0,0.0,0.0,0.0,0.0,"Martin, Sarah L",,ACCT-4040,2017
ACCT,4080,001,Retire & Estate Plan,0.32,0.42,0.16,0.05,0.0,0.0,0.0,0.05,John Hine,,ACCT-4080,2017
ACCT,4100,001,Reporting and Mgmt Control Sys,0.16,0.55,0.13,0.13,0.0,0.0,0.0,0.03,Sally Widener,,ACCT-4100,2017
ACCT,4100,002,Reporting and Mgmt Control Sys,0.38,0.41,0.21,0.0,0.0,0.0,0.0,0.0,Sally Widener,,ACCT-4100,2017
ACCT,4150,001,Auditing,0.34,0.39,0.21,0.05,0.0,0.0,0.0,0.0,Carl Hollingsworth,,ACCT-4150,2017
ACCT,4150,002,Auditing,0.19,0.38,0.29,0.1,0.05,0.0,0.0,0.0,Carl Hollingsworth,,ACCT-4150,2017
ACCT,8510,001,Tax Research,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2017
ACCT,8510,002,Tax Research,0.26,0.74,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Dickens,,ACCT-8510,2017
ACCT,8510,003,Tax Research,0.61,0.37,0.0,0.0,0.0,0.0,0.0,0.02,Thomas Dickens,,ACCT-8510,2017
ACCT,8530,001,Adv Acct Problems,0.68,0.26,0.05,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8530,2017
ACCT,8530,002,Adv Acct Problems,0.61,0.34,0.02,0.0,0.0,0.0,0.0,0.02,Ralph Welton,,ACCT-8530,2017
ACCT,8530,003,Adv Acct Problems,0.48,0.39,0.06,0.0,0.03,0.0,0.0,0.03,Ralph Welton,,ACCT-8530,2017
ACCT,8550,001,Gov't and Nonprofit Accounting,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,James Barnes,,ACCT-8550,2017
ACCT,8550,002,Gov't and Nonprofit Accounting,0.93,0.05,0.0,0.0,0.0,0.0,0.0,0.02,James Barnes,,ACCT-8550,2017
ACCT,8630,001,Forensics Analysis,0.53,0.39,0.08,0.0,0.0,0.0,0.0,0.0,Philip Maiberger,,ACCT-8630,2017
ACCT,8630,002,Forensics Analysis,0.38,0.59,0.03,0.0,0.0,0.0,0.0,0.0,Philip Maiberger,,ACCT-8630,2017
ACCT,8650,001,Tax & Bus Decisions,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Judson Jahn,,ACCT-8650,2017
ACCT,8720,001,Tax of Flowthroughs,0.34,0.48,0.16,0.0,0.0,0.0,0.0,0.02,Thomas Dickens,,ACCT-8720,2017
AGED,1020,001,Freshman Seminar,0.76,0.12,0.06,0.0,0.0,0.0,0.0,0.06,Catheri DiBenedetto,,AGED-1020,2017
AGED,2000,001,Agr Appl of Ed Tech,0.67,0.17,0.1,0.0,0.0,0.0,0.0,0.07,Kevin Layfield,,AGED-2000,2017
AGED,2010,001,Intro to Agric Educ,0.59,0.37,0.0,0.0,0.0,0.0,0.0,0.04,Philip Fravel,,AGED-2010,2017
AGED,2040,001,App Ag Calculations,0.5,0.44,0.06,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-2040,2017
AGED,3030,001,Ag Ed Mech Tech,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,Alex Byrd,,AGED-3030,2017
AGED,4000,001,Supervised Field Experience II,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-4000,2017
AGED,4010,001,Instr Methods Ag Ed,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Catheri DiBenedetto,,AGED-4010,2017
AGED,4030,001,Prin Adult/Ext Ed,0.41,0.29,0.18,0.06,0.0,0.0,0.0,0.06,Alex Byrd,,AGED-4030,2017
AGED,4230,400,Curriculum,0.17,0.5,0.33,0.0,0.0,0.0,0.0,0.0,Catheri DiBenedetto,,AGED-4230,2017
AGED,6030,001,Prin Adult/Ext Ed,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Alex Byrd,,AGED-6030,2017
AGM,1010,001,Intro Ag Mech & Bus,0.71,0.15,0.08,0.02,0.04,0.0,0.0,0.0,Hunter Massey,,AGM-1010,2017
AGM,2050,001,Prin of Fabrication,0.3,0.54,0.09,0.02,0.02,0.0,0.0,0.04,Hunter Massey,,AGM-2050,2017
AGM,2060,001,Machinery Mgt,0.38,0.33,0.19,0.05,0.05,0.0,0.0,0.0,Hunter Massey,,AGM-2060,2017
AGM,2210,001,Land Measurements,0.26,0.56,0.17,0.01,0.0,0.0,0.0,0.0,Charles Privette,,AGM-2210,2017
AGM,3010,001,Soil Water Conserv,0.47,0.31,0.18,0.04,0.0,0.0,0.0,0.0,Calvin Sawyer,,AGM-3010,2017
AGM,4000,001,Seminar in Ag Mech & Business,0.33,0.59,0.07,0.0,0.0,0.0,0.0,0.0,John Chastain,,AGM-4000,2017
AGM,4020,001,Irrigation System Design,0.23,0.43,0.27,0.03,0.03,0.0,0.0,0.0,Charles Privette,,AGM-4020,2017
AGM,4050,001,Env Cont in Anim Str,0.12,0.34,0.46,0.02,0.05,0.0,0.0,0.0,John Chastain,,AGM-4050,2017
AGM,4060,001,Mech & Hydraulic Sys,0.41,0.47,0.12,0.0,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4060,2017
AGM,4520,001,Mobile Power,0.25,0.65,0.1,0.0,0.0,0.0,0.0,0.0,Ali Koc,,AGM-4520,2017
AGM,4600,001,Electrical Systems,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Young Han,,AGM-4600,2017
AGRB,2020,001,Agricultural Economics,0.17,0.27,0.29,0.12,0.1,0.0,0.0,0.06,George Apperson,,AGRB-2020,2017
AGRB,2020,002,Agricultural Economics,0.12,0.42,0.15,0.18,0.09,0.0,0.0,0.03,George Apperson,,AGRB-2020,2017
AGRB,2050,001,Agriculture and Society,0.2,0.29,0.45,0.04,0.02,0.0,0.0,0.0,Michael Vassalos,,AGRB-2050,2017
AGRB,3020,001,Economics of Farm Management,0.18,0.28,0.3,0.21,0.01,0.0,0.0,0.02,Michael Vassalos,,AGRB-3020,2017
AGRB,3080,001,Quant Agribusiness Analysis I,0.25,0.33,0.24,0.13,0.04,0.0,0.0,0.01,Lisha Zhang,,AGRB-3080,2017
AGRB,3090,001,Econ of Agricultural Marketing,0.5,0.38,0.08,0.02,0.02,0.0,0.0,0.0,Yuliya Bolotova,,AGRB-3090,2017
AGRB,3190,001,Agribusiness Management,0.28,0.23,0.18,0.13,0.08,0.0,0.0,0.1,Michael Vassalos,,AGRB-3190,2017
AGRB,3570,001,Natural Resources Economics,0.2,0.18,0.27,0.13,0.09,0.0,0.0,0.13,David Willis,,AGRB-3570,2017
AGRB,4090,001,Commodity Futures Markets,0.16,0.24,0.3,0.19,0.11,0.0,0.0,0.0,George Apperson,,AGRB-4090,2017
AGRB,4120,001,Reg Econ Devel Theory & Policy,0.57,0.31,0.1,0.0,0.0,0.0,0.0,0.02,Lori Dickes,,AGRB-4120,2017
AGRB,4600,001,Agricultural Finance,0.2,0.43,0.33,0.05,0.0,0.0,0.0,0.0,Lisha Zhang,,AGRB-4600,2017
AL,3490,400,Principles of Coaching,0.66,0.21,0.07,0.03,0.0,0.0,0.0,0.03,Deborah Cadorette,,AL-3490,2017
AL,3490,401,Principles of Coaching,0.52,0.37,0.07,0.04,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2017
AL,3490,403,Principles of Coaching,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,Clyde Connor,,AL-3490,2017
AL,3490,404,Principles of Coaching,0.86,0.09,0.0,0.0,0.0,0.0,0.0,0.05,Edmond Fry,,AL-3490,2017
AL,3500,400,Sci Basis I/Ex Phy,0.12,0.36,0.2,0.12,0.04,0.0,0.0,0.16,Michael Godfrey,,AL-3500,2017
AL,3500,401,Sci Basis I/Ex Phy,0.29,0.25,0.25,0.13,0.0,0.0,0.0,0.08,Michael Godfrey,,AL-3500,2017
AL,3530,400,Athletic Injuries,0.42,0.21,0.29,0.08,0.0,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2017
AL,3530,401,Athletic Injuries,0.11,0.44,0.22,0.11,0.11,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2017
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.33,0.27,0.27,0.0,0.07,0.0,0.0,0.07,Clyde Connor,,AL-3600,2017
AL,3610,400,Admin/Org of Athletic Programs,0.74,0.21,0.0,0.0,0.05,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3610,401,Admin/Org of Athletic Programs,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3610,402,Admin/Org of Athletic Programs,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2017
AL,3620,400,Psychology of Coaching,0.65,0.18,0.06,0.0,0.0,0.0,0.0,0.12,Natalie Carter,,AL-3620,2017
AL,3620,401,Psychology of Coaching,0.41,0.12,0.24,0.18,0.06,0.0,0.0,0.0,Natalie Carter,,AL-3620,2017
AL,3620,402,Psychology of Coaching,0.29,0.54,0.08,0.04,0.0,0.0,0.0,0.04,Natalie Carter,,AL-3620,2017
AL,3740,400,Coaching Football,0.78,0.09,0.04,0.0,0.04,0.0,0.0,0.04,Edmond Fry,,AL-3740,2017
AL,3760,400,Coaching Strength/Conditioning,0.79,0.13,0.0,0.04,0.04,0.0,0.0,0.0,Edmond Fry,,AL-3760,2017
AL,3760,401,Coaching Strength/Conditioning,0.71,0.0,0.21,0.0,0.07,0.0,0.0,0.0,Edmond Fry,,AL-3760,2017
AL,4380,402,Coaching the Inner Athlete,0.72,0.16,0.08,0.0,0.0,0.0,0.0,0.04,Deborah Cadorette,,AL-4380,2017
AL,4380,403,Media Relations in AL,0.8,0.16,0.04,0.0,0.0,0.0,0.0,0.0,Misty Soles,,AL-4380,2017
AL,4380,404,Coaching the Inner Athlete,0.87,0.07,0.07,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-4380,2017
AL,4380,408,Officiating in AL,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,Clyde Connor,,AL-4380,2017
AL,8440,400,Surv of Res Mthds in Athletics,0.82,0.06,0.12,0.0,0.0,0.0,0.0,0.0,Russell Marion,,AL-8440,2017
AL,8440,401,Surv of Res Mthds in Athletics,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,Russell Marion,,AL-8440,2017
AL,8490,401,Athletic Leadership Dev,0.71,0.24,0.0,0.0,0.0,0.0,0.0,0.05,Michael Godfrey,,AL-8490,2017
AL,8500,400,Principles Strength and Condit,0.91,0.04,0.04,0.0,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-8500,2017
AL,8500,401,Principles Strength and Condit,0.64,0.21,0.07,0.0,0.0,0.0,0.0,0.07,Michael Godfrey,,AL-8500,2017
AL,8650,400,Mkt and Comm Respon Interc Ath,0.88,0.08,0.0,0.0,0.04,0.0,0.0,0.0,Misty Soles,,AL-8650,2017
ANTH,2010,001,Introduction to Anthropology,0.06,0.23,0.28,0.16,0.11,0.0,0.0,0.17,John Coggeshall,,ANTH-2010,2017
ANTH,2010,002,Introduction to Anthropology,0.0,0.24,0.29,0.24,0.12,0.0,0.0,0.12,John Coggeshall,,ANTH-2010,2017
ANTH,2010,003,Introduction to Anthropology,0.44,0.37,0.11,0.02,0.02,0.0,0.0,0.04,Yi Wu,,ANTH-2010,2017
ANTH,2010,004,Introduction to Anthropology,0.46,0.2,0.15,0.09,0.06,0.0,0.0,0.04,Yi Wu,,ANTH-2010,2017
ANTH,2010,005,Introduction to Anthropology,0.4,0.37,0.1,0.02,0.03,0.0,0.0,0.08,Lisa Rapaport,,ANTH-2010,2017
ANTH,3010,001,Cultural Anthropology,0.04,0.32,0.44,0.04,0.0,0.0,0.0,0.16,John Coggeshall,,ANTH-3010,2017
ANTH,3320,001,World Archaeology,0.72,0.11,0.0,0.11,0.06,0.0,0.0,0.0,Elizabeth Wakefield,,ANTH-3320,2017
ANTH,3510,001,Biological Anthropology,0.16,0.21,0.32,0.26,0.05,0.0,0.0,0.0,Lisa Rapaport,,ANTH-3510,2017
ANTH,3530,001,Forensic Anthropology,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.0,Katherine Weisensee,,ANTH-3530,2017
ANTH,3710,001,Language and Culture,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,Yanhua Zhang,,ANTH-3710,2017
ANTH,4230,001,Women in the Developing World,0.64,0.27,0.0,0.09,0.0,0.0,0.0,0.0,Melissa Vogel,,ANTH-4230,2017
ARCH,1010,001,Intro to Architecture,0.63,0.17,0.07,0.02,0.02,0.0,0.0,0.09,Sal Hambright-Belue,,ARCH-1010,2017
ARCH,2040,001,Hist of Modern Arch,0.33,0.51,0.14,0.02,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-2040,2017
ARCH,2510,001,Arch Foundations I,0.4,0.47,0.13,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-2510,2017
ARCH,2510,002,Arch Foundations I,0.44,0.5,0.06,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-2510,2017
ARCH,2510,003,Arch Foundations I,0.5,0.38,0.13,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-2510,2017
ARCH,2510,004,Arch Foundations I,0.44,0.44,0.13,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-2510,2017
ARCH,2510,005,Arch Foundations I,0.2,0.53,0.27,0.0,0.0,0.0,0.0,0.0,Criss Mills,,ARCH-2510,2017
ARCH,2700,001,Structures I,0.28,0.59,0.1,0.03,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-2700,2017
ARCH,3500,001,Intro to Urban Contexts,0.29,0.5,0.14,0.07,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-3500,2017
ARCH,3500,002,Intro to Urban Contexts,0.25,0.17,0.42,0.17,0.0,0.0,0.0,0.0,Julie Wilkerson,,ARCH-3500,2017
ARCH,3500,003,Intro to Urban Contexts,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-3500,2017
ARCH,3500,004,Intro to Urban Contexts,0.08,0.42,0.42,0.08,0.0,0.0,0.0,0.0,George Schafer,,ARCH-3500,2017
ARCH,3500,005,Intro to Urban Contexts,0.33,0.42,0.25,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-3500,2017
ARCH,3510,002,Studio Clemson,0.45,0.45,0.09,0.0,0.0,0.0,0.0,0.0,Daniel Harding,,ARCH-3510,2017
ARCH,3540,001,Studio Barcelona,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Roldan,,ARCH-3540,2017
ARCH,4010,001,Architectural Portfolio,0.62,0.19,0.1,0.0,0.05,0.0,0.0,0.05,Clarissa Mendez,,ARCH-4010,2017
ARCH,4010,002,Architectural Portfolio,0.43,0.24,0.29,0.0,0.0,0.0,0.0,0.05,Herminia Machry,,ARCH-4010,2017
ARCH,4010,003,Architectural Portfolio,0.36,0.59,0.0,0.05,0.0,0.0,0.0,0.0,George Schafer,,ARCH-4010,2017
ARCH,6240,001,Product Design,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-6240,2017
ARCH,6850,001,H/Th: Arch+Health,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Dina Battisto,,ARCH-6850,2017
ARCH,8100,001,Visualization I,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Andreea Mihalache,,ARCH-8100,2017
ARCH,8210,001,Research Methods,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Dina Battisto,,ARCH-8210,2017
ARCH,8410,001,Arch Studio I,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,Peter Laurence,,ARCH-8410,2017
ARCH,8410,002,Arch Studio I,0.33,0.33,0.17,0.0,0.0,0.0,0.0,0.17,Andreea Mihalache,,ARCH-8410,2017
ARCH,8510,002,Design Studio III,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Ufuk Ersoy,,ARCH-8510,2017
ARCH,8510,003,Design Studio III,0.5,0.38,0.13,0.0,0.0,0.0,0.0,0.0,D Franco Santa Cruz,,ARCH-8510,2017
ARCH,8570,006,Design Studio V,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Henrique Houayek,,ARCH-8570,2017
ARCH,8600,001,History/Theory I,0.17,0.75,0.08,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-8600,2017
ARCH,8720,001,Production & Assemb,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Harding,,ARCH-8720,2017
ARCH,8810,001,Pro Practice Survey,0.75,0.22,0.03,0.0,0.0,0.0,0.0,0.0,Katherin Schwennsen,,ARCH-8810,2017
ARCH,8860,001,Health Facilities,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8860,2017
ARCH,8890,001,Mentorship,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Ashley Jennings,,ARCH-8890,2017
ARCH,8970,001,A+H Studio: Hospital,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8970,2017
ART,1050,001,Foundation Drawing I,0.71,0.14,0.0,0.0,0.07,0.0,0.0,0.07,Kathleen Thum,,ART-1050,2017
ART,1510,001,Foundations Art I,0.72,0.17,0.0,0.06,0.0,0.0,0.0,0.06,Kymberly Day,,ART-1510,2017
ART,2070,001,Beginning Painting,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Massey,,ART-2070,2017
ART,2100,400,Art Appreciation,0.57,0.25,0.14,0.04,0.0,0.0,0.0,0.0,Lydia Dorsey,,ART-2100,2017
ART,2100,401,Art Appreciation,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,Lydia Dorsey,,ART-2100,2017
ART,2100,402,Art Appreciation,0.68,0.18,0.04,0.0,0.07,0.0,0.0,0.04,Lydia Dorsey,,ART-2100,2017
ART,2100,403,Art Appreciation,0.32,0.43,0.14,0.0,0.04,0.0,0.0,0.07,Lydia Dorsey,,ART-2100,2017
ART,2110,001,Begin Printmaking,0.56,0.31,0.06,0.0,0.06,0.0,0.0,0.0,Mandy Ferguson,,ART-2110,2017
ART,2130,001,Begin Photography,0.77,0.23,0.0,0.0,0.0,0.0,0.0,0.0,Amber Eckersley,,ART-2130,2017
ART,2210,001,Beginning New Media,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,Christina Hung,,ART-2210,2017
ART,8210,001,Visual Narrative,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,David Donar,,ART-8210,2017
AS,1090,001,Air Force Today I,0.37,0.53,0.0,0.0,0.05,0.0,0.0,0.05,Michael Moore,,AS-1090,2017
AS,1090,002,Air Force Today I,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,Michael Moore,,AS-1090,2017
AS,1090,003,Air Force Today I,0.37,0.58,0.0,0.0,0.0,0.0,0.0,0.05,Michael Moore,,AS-1090,2017
AS,2090,002,Dev of Air Power I,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06,Brock Lusk,,AS-2090,2017
AS,2090,003,Dev of Air Power I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Brock Lusk,,AS-2090,2017
AS,3090,002,A F Leadership Mgt I,0.76,0.18,0.0,0.0,0.0,0.0,0.0,0.06,Rachelle Miller,,AS-3090,2017
