Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,3110,004,Intermediate Financial Acct I,0.28,0.37,0.22,0.02,0.04,0.02,0.0,0.04,Terry Knause,,ACCT-3110,2016
ACCT,3110,005,Intermediate Financial Acct I,0.5,0.25,0.16,0.09,0.0,0.0,0.0,0.0,Terry Knause,,ACCT-3110,2016
ACCT,3120,001,Intermediate Financial Acct II,0.16,0.32,0.26,0.18,0.08,0.0,0.0,0.0,The Guffey,,ACCT-3120,2016
ACCT,3120,002,Intermediate Financial Acct II,0.11,0.23,0.4,0.14,0.06,0.0,0.0,0.06,The Guffey,,ACCT-3120,2016
ACCT,3120,003,Intermediate Financial Acct II,0.03,0.18,0.44,0.21,0.13,0.0,0.0,0.03,Brian Carver,,ACCT-3120,2016
ACCT,3120,004,Intermediate Financial Acct II,0.03,0.17,0.33,0.23,0.17,0.0,0.0,0.07,Brian Carver,,ACCT-3120,2016
ACCT,3120,005,Intermediate Financial Acct II,0.24,0.36,0.31,0.04,0.05,0.0,0.0,0.0,Jeremy Vinson,,ACCT-3120,2016
ACCT,3130,001,Intermediate Fin Acct III,0.11,0.4,0.2,0.14,0.03,0.0,0.0,0.11,J Madray,,ACCT-3130,2016
ACCT,3130,002,Intermediate Fin Acct III,0.26,0.45,0.21,0.08,0.0,0.0,0.0,0.0,J Madray,,ACCT-3130,2016
ACCT,3130,003,Intermediate Fin Acct III,0.38,0.38,0.19,0.03,0.03,0.0,0.0,0.0,J Madray,,ACCT-3130,2016
ACCT,3130,004,Intermediate Fin Acct III,0.33,0.36,0.26,0.05,0.0,0.0,0.0,0.0,J Madray,,ACCT-3130,2016
ACCT,3220,001,Accounting Information Systems,0.1,0.41,0.29,0.07,0.05,0.0,0.0,0.07,Philip Maiberger,,ACCT-3220,2016
ACCT,3220,002,Accounting Information Systems,0.21,0.48,0.17,0.05,0.0,0.0,0.0,0.1,Philip Maiberger,,ACCT-3220,2016
ACCT,3220,003,Accounting Information Systems,0.14,0.25,0.25,0.07,0.0,0.0,0.0,0.29,Philip Maiberger,,ACCT-3220,2016
ACCT,4040,001,Individual Taxation,0.69,0.16,0.1,0.05,0.0,0.0,0.0,0.0,Sarah Martin,,ACCT-4040,2016
ACCT,4040,002,Individual Taxation,0.71,0.23,0.04,0.02,0.0,0.0,0.0,0.0,Sarah Martin,,ACCT-4040,2016
ACCT,4100,001,Reporting and Mgmt Control Sys,0.34,0.63,0.03,0.0,0.0,0.0,0.0,0.0,Holly Hawk,,ACCT-4100,2016
ACCT,4100,002,Reporting and Mgmt Control Sys,0.32,0.59,0.09,0.0,0.0,0.0,0.0,0.0,Holly Hawk,,ACCT-4100,2016
ACCT,4150,001,Auditing,0.26,0.38,0.31,0.05,0.0,0.0,0.0,0.0,Nancy Harp,,ACCT-4150,2016
ACCT,4150,002,Auditing,0.24,0.3,0.3,0.12,0.0,0.0,0.0,0.03,Nancy Harp,,ACCT-4150,2016
ACCT,8520,001,Fin Acct Theory/Res,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Ralph Welton,,ACCT-8520,2016
ACCT,8520,002,Fin Acct Theory/Res,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,Ralph Welton,,ACCT-8520,2016
ACCT,8520,003,Fin Acct Theory/Res,0.2,0.63,0.17,0.0,0.0,0.0,0.0,0.0,Ralph Welton,,ACCT-8520,2016
ACCT,8540,001,Prof Responsibility,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8540,2016
ACCT,8540,002,Prof Responsibility,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8540,2016
ACCT,8540,003,Prof Responsibility,0.77,0.21,0.03,0.0,0.0,0.0,0.0,0.0,Suzanne Pearse,,ACCT-8540,2016
ACCT,8710,001,Corporate Taxation,0.16,0.76,0.08,0.0,0.0,0.0,0.0,0.0,Derek Dalton,,ACCT-8710,2016
ACCT,8710,002,Corporate Taxation,0.3,0.65,0.05,0.0,0.0,0.0,0.0,0.0,Derek Dalton,,ACCT-8710,2016
ACCT,8710,003,Corporate Taxation,0.31,0.67,0.03,0.0,0.0,0.0,0.0,0.0,Derek Dalton,,ACCT-8710,2016
AGED,1000,001,Orientation & Field Experience,0.82,0.12,0.0,0.0,0.0,0.0,0.0,0.06,Philip Fravel,,AGED-1000,2016
AGED,2030,001,Teaching Agriscience,0.64,0.21,0.0,0.0,0.07,0.0,0.0,0.07,Catheri DiBenedetto,,AGED-2030,2016
AGED,4160,001,Ethics and Issues,0.94,0.03,0.0,0.0,0.0,0.0,0.0,0.03,Thomas Dobbins,,AGED-4160,2016
AGED,4250,001,Teaching Ag Mechs,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Philip Fravel,,AGED-4250,2016
AGM,2050,001,Prin of Fabrication,0.12,0.53,0.22,0.08,0.02,0.0,0.0,0.03,Hunter Massey,,AGM-2050,2016
AGM,2060,001,Machinery Mgt,0.08,0.32,0.41,0.08,0.05,0.0,0.0,0.05,Hunter Massey,,AGM-2060,2016
AGM,2210,001,Land Measurements,0.17,0.52,0.26,0.0,0.04,0.0,0.0,0.0,Charles Privette,,AGM-2210,2016
AGM,3030,001,Cal for Mech Ag,0.37,0.42,0.22,0.0,0.0,0.0,0.0,0.0,Young Han,,AGM-3030,2016
AGM,4020,001,Landscape Drainage and Irrig,0.16,0.49,0.26,0.07,0.02,0.0,0.0,0.0,Charles Privette,,AGM-4020,2016
AGM,4100,001,Precision Ag Tech,0.24,0.58,0.13,0.02,0.02,0.0,0.0,0.0,Hunter Massey,,AGM-4100,2016
AGM,4520,001,Mobile Power,0.45,0.29,0.21,0.02,0.02,0.0,0.0,0.0,Ali Koc,,AGM-4520,2016
AGM,4720,001,Capstone,0.18,0.5,0.3,0.02,0.0,0.0,0.0,0.0,John Chastain,,AGM-4720,2016
AGRB,2020,001,Agricultural Economics,0.75,0.14,0.03,0.03,0.05,0.0,0.0,0.0,Yuliya Bolotova,,AGRB-2020,2016
AGRB,2050,001,Agriculture and Society,0.46,0.34,0.16,0.02,0.0,0.0,0.0,0.02,Lisha Zhang,,AGRB-2050,2016
AGRB,3190,001,Agribusiness Management,0.3,0.3,0.24,0.14,0.02,0.0,0.0,0.0,Michael Vassalos,,AGRB-3190,2016
AGRB,3570,001,Natural Resources Economics,0.31,0.15,0.33,0.13,0.04,0.0,0.0,0.04,David Willis,,AGRB-3570,2016
AGRB,4020,001,Production Economics,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Michael Vassalos,,AGRB-4020,2016
AGRB,4080,001,Quantitative Applied Economics,0.21,0.18,0.42,0.11,0.05,0.0,0.0,0.03,Lisha Zhang,,AGRB-4080,2016
AGRB,4520,001,Agricultural Policy,0.35,0.26,0.28,0.09,0.0,0.0,0.0,0.02,Michael Vassalos,,AGRB-4520,2016
AGRB,4560,001,Prices,0.47,0.38,0.16,0.0,0.0,0.0,0.0,0.0,Yuliya Bolotova,,AGRB-4560,2016
AL,3490,400,Principles of Coaching,0.54,0.38,0.08,0.0,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2016
AL,3490,401,Principles of Coaching,0.44,0.16,0.28,0.04,0.08,0.0,0.0,0.0,Deborah Cadorette,,AL-3490,2016
AL,3490,402,Principles of Coaching,0.72,0.2,0.04,0.04,0.0,0.0,0.0,0.0,Julia Wright,,AL-3490,2016
AL,3490,405,Principles of Coaching,0.88,0.04,0.08,0.0,0.0,0.0,0.0,0.0,Edmond Fry,,AL-3490,2016
AL,3500,400,Sci Basis I/Ex Phy,0.24,0.2,0.36,0.08,0.04,0.0,0.0,0.08,Michael Godfrey,,AL-3500,2016
AL,3500,401,Sci Basis I/Ex Phy,0.26,0.35,0.17,0.09,0.04,0.0,0.0,0.09,Michael Godfrey,,AL-3500,2016
AL,3520,400,Kinesiology,0.4,0.47,0.07,0.07,0.0,0.0,0.0,0.0,Michael Godfrey,,AL-3520,2016
AL,3530,400,Athletic Injuries,0.21,0.25,0.33,0.08,0.08,0.0,0.0,0.04,Isaac Colbert,,AL-3530,2016
AL,3530,401,Athletic Injuries,0.27,0.27,0.27,0.15,0.04,0.0,0.0,0.0,Isaac Colbert,,AL-3530,2016
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.29,0.33,0.17,0.13,0.04,0.0,0.0,0.04,Clyde Connor,,AL-3600,2016
AL,3610,400,Admin/Org of Athletic Programs,0.77,0.09,0.05,0.09,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2016
AL,3610,402,Admin/Org of Athletic Programs,0.72,0.12,0.16,0.0,0.0,0.0,0.0,0.0,Henry Oates,,AL-3610,2016
AL,3610,403,Admin/Org of Athletic Programs,0.39,0.43,0.09,0.04,0.04,0.0,0.0,0.0,John Plumblee,,AL-3610,2016
AL,3620,400,Psychology of Coaching,0.38,0.33,0.21,0.04,0.04,0.0,0.0,0.0,Natalie Carter,,AL-3620,2016
AL,3620,401,Psychology of Coaching,0.27,0.42,0.12,0.12,0.04,0.0,0.0,0.04,Natalie Carter,,AL-3620,2016
AL,3620,402,Psychology of Coaching,0.2,0.4,0.24,0.04,0.08,0.0,0.0,0.04,Natalie Carter,,AL-3620,2016
AL,3720,400,Coaching Basketball,0.62,0.15,0.12,0.08,0.0,0.0,0.0,0.04,Edmond Fry,,AL-3720,2016
AL,3740,400,Coaching Football,0.71,0.08,0.13,0.04,0.04,0.0,0.0,0.0,Edmond Fry,,AL-3740,2016
AL,3760,400,Coaching Strength/Conditioning,0.68,0.12,0.16,0.0,0.0,0.0,0.0,0.04,Edmond Fry,,AL-3760,2016
AL,4380,400,Coaching Women,0.52,0.33,0.05,0.1,0.0,0.0,0.0,0.0,Deborah Cadorette,,AL-4380,2016
AL,4380,410,Coaching Rugby,0.88,0.0,0.0,0.0,0.06,0.0,0.0,0.06,Deborah Cadorette,,AL-4380,2016
AL,8530,400,Legal Iss in Intercoll Athlet,0.79,0.08,0.04,0.0,0.08,0.0,0.0,0.0,Michael Godfrey,,AL-8530,2016
ANTH,2010,001,Introduction to Anthropology,0.06,0.17,0.32,0.17,0.1,0.0,0.0,0.17,John Coggeshall,,ANTH-2010,2016
ANTH,2010,002,Introduction to Anthropology,0.15,0.57,0.19,0.06,0.0,0.0,0.0,0.02,Yi Wu,,ANTH-2010,2016
ANTH,2010,003,Introduction to Anthropology,0.24,0.48,0.2,0.07,0.0,0.0,0.0,0.02,Yi Wu,,ANTH-2010,2016
ANTH,3200,001,North American Indian Cultures,0.13,0.38,0.25,0.0,0.06,0.0,0.0,0.19,John Coggeshall,,ANTH-3200,2016
ANTH,3310,001,Archaeology,0.33,0.38,0.19,0.05,0.0,0.0,0.0,0.05,Melissa Vogel,,ANTH-3310,2016
ANTH,3510,001,Biological Anthropology,0.21,0.42,0.21,0.05,0.11,0.0,0.0,0.0,Lisa Rapaport,,ANTH-3510,2016
ANTH,3530,001,Forensic Anthropology,0.29,0.38,0.21,0.08,0.0,0.0,0.0,0.04,Katherine Weisensee,,ANTH-3530,2016
ANTH,4040,001,Anthropological Theories,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,John Coggeshall,,ANTH-4040,2016
ANTH,4510,001,Biol Variation in Human Pop,0.47,0.21,0.16,0.0,0.0,0.0,0.0,0.16,Katherine Weisensee,,ANTH-4510,2016
ANTH,4660,001,Evolution of Human Behav,0.21,0.57,0.07,0.0,0.0,0.0,0.0,0.14,Lisa Rapaport,,ANTH-4660,2016
APEC,8220,001,Public Policy Econ,0.38,0.46,0.08,0.0,0.0,0.0,0.0,0.08,David Willis,,APEC-8220,2016
ARCH,1510,001,Arch Communication,0.33,0.27,0.07,0.07,0.13,0.0,0.0,0.13,Sal Hambright-Belue,,ARCH-1510,2016
ARCH,1510,002,Arch Communication,0.27,0.47,0.13,0.07,0.0,0.0,0.0,0.07,Robert Silance,,ARCH-1510,2016
ARCH,1510,003,Arch Communication,0.33,0.6,0.07,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-1510,2016
ARCH,1510,004,Arch Communication,0.43,0.43,0.07,0.0,0.0,0.0,0.0,0.07,LaDan Omidvar,,ARCH-1510,2016
ARCH,1510,005,Arch Communication,0.36,0.43,0.07,0.14,0.0,0.0,0.0,0.0,Sal Hambright-Belue,,ARCH-1510,2016
ARCH,2520,001,Arch Foundations II,0.38,0.38,0.15,0.08,0.0,0.0,0.0,0.0,David Lee,,ARCH-2520,2016
ARCH,2520,002,Arch Foundations II,0.54,0.38,0.08,0.0,0.0,0.0,0.0,0.0,Joseph Choma,,ARCH-2520,2016
ARCH,2520,003,Arch Foundations II,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Clarissa Mendez,,ARCH-2520,2016
ARCH,2520,004,Arch Foundations II,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,James Barker,,ARCH-2520,2016
ARCH,2520,005,Arch Foundations II,0.33,0.5,0.17,0.0,0.0,0.0,0.0,0.0,LaDan Omidvar,,ARCH-2520,2016
ARCH,2700,001,Structures I,0.65,0.3,0.04,0.0,0.0,0.0,0.0,0.0,Robert Hogan,,ARCH-2700,2016
ARCH,2700,002,Structures I,0.55,0.35,0.1,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-2700,2016
ARCH,3530,001,Studio Genoa,0.25,0.67,0.08,0.0,0.0,0.0,0.0,0.0,George Schafer,,ARCH-3530,2016
ARCH,4010,002,Architectural Portfolio,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,Yixiao Wang,,ARCH-4010,2016
ARCH,4520,001,Synthesis Studio,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,Timothy Brown,,ARCH-4520,2016
ARCH,4520,002,Synthesis Studio,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-4520,2016
ARCH,4520,003,Synthesis Studio,0.5,0.36,0.14,0.0,0.0,0.0,0.0,0.0,Julie Wilkerson,,ARCH-4520,2016
ARCH,4520,004,Synthesis Studio,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,Criss Mills,,ARCH-4520,2016
ARCH,4710,001,Arch Hist of Place,0.5,0.33,0.17,0.0,0.0,0.0,0.0,0.0,James Thomas,,ARCH-4710,2016
ARCH,4890,001,Internship,0.64,0.27,0.0,0.0,0.0,0.0,0.0,0.09,Ashley Jennings,,ARCH-4890,2016
ARCH,4990,013,Biomimicry and Biomimetics,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Michael Kleiss,,ARCH-4990,2016
ARCH,6880,001,Arch Programming,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Byron Edwards,,ARCH-6880,2016
ARCH,8110,001,Visualization II,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Choma,,ARCH-8110,2016
ARCH,8120,001,Comp Design Methods,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,David Lee,,ARCH-8120,2016
ARCH,8200,001,Bldg Design & Constr,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Bausman,,ARCH-8200,2016
ARCH,8420,001,Arch Studio II,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,Peter Laurence,,ARCH-8420,2016
ARCH,8420,002,Arch Studio II,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-8420,2016
ARCH,8520,001,Design Studio IV,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-8520,2016
ARCH,8520,003,Design Studio IV,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,D Franco Santa Cruz,,ARCH-8520,2016
ARCH,8610,001,History/Theory II,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Robert Bruhns,,ARCH-8610,2016
ARCH,8620,001,History/Theory III,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,Berrin Terim,,ARCH-8620,2016
ARCH,8740,001,Building Process:TR,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-8740,2016
ARCH,8740,002,Building Process:TR,0.38,0.46,0.15,0.0,0.0,0.0,0.0,0.0,Joseph Schott,,ARCH-8740,2016
ARCH,8820,001,Building Economics,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Robert Silance,,ARCH-8820,2016
ARCH,8900,001,Directed Studies,0.77,0.15,0.08,0.0,0.0,0.0,0.0,0.0,Anjali Joseph,,ARCH-8900,2016
ARCH,8920,001,Comprehensive Studio,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,David Allison,,ARCH-8920,2016
ARCH,8920,002,Comprehensive Studio,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Ulrike Heine,,ARCH-8920,2016
ARCH,8920,003,Comprehensive Studio,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Dustin Albright,,ARCH-8920,2016
ARCH,8920,004,Comprehensive Studio,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Ufuk Ersoy,,ARCH-8920,2016
ARCH,8960,001,A+H Studio: Tectonic,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Byron Edwards,,ARCH-8960,2016
ART,1060,001,Foundation Drawing II,0.6,0.28,0.12,0.0,0.0,0.0,0.0,0.0,Carly Drew,,ART-1060,2016
ART,1520,001,Foundations Art II,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joseph Manson,,ART-1520,2016
ART,2050,001,Beginning Life Drawing,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,Kathleen Thum,,ART-2050,2016
ART,2070,001,Beginning Painting,0.65,0.24,0.12,0.0,0.0,0.0,0.0,0.0,Mary King,,ART-2070,2016
ART,2090,001,Beginning Sculpture,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Mary Cooke,,ART-2090,2016
ART,2100,400,Art Appreciation,0.54,0.32,0.07,0.04,0.0,0.0,0.0,0.04,Lydia Dorsey,,ART-2100,2016
ART,2100,401,Art Appreciation,0.45,0.24,0.1,0.0,0.0,0.0,0.0,0.21,Lydia Dorsey,,ART-2100,2016
ART,2100,402,Art Appreciation,0.57,0.36,0.04,0.04,0.0,0.0,0.0,0.0,Lydia Dorsey,,ART-2100,2016
ART,2100,403,Art Appreciation,0.29,0.5,0.14,0.04,0.0,0.0,0.0,0.04,Lydia Dorsey,,ART-2100,2016
ART,2110,001,Begin Printmaking,0.67,0.17,0.08,0.08,0.0,0.0,0.0,0.0,Todd Anderson,,ART-2110,2016
ART,2130,001,Begin Photography,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Gregory Shelnutt,,ART-2130,2016
ART,2170,001,Beginning Ceramics,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,En Iwamura,,ART-2170,2016
ART,2210,001,Beginning New Media,0.8,0.0,0.13,0.0,0.07,0.0,0.0,0.0,Christina Hung,,ART-2210,2016
ART,4750,001,Senior Exhibition Internship,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,De Woodward-Detrich,,ART-4750,2016
AS,1100,001,Air Force Today II,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,Christopher Mann,,AS-1100,2016
AS,2100,002,Dev of Air Power II,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,Christopher Mann,,AS-2100,2016
AS,2100,003,Dev of Air Power II,0.68,0.26,0.05,0.0,0.0,0.0,0.0,0.0,Christopher Mann,,AS-2100,2016
ASL,1010,001,Am Sign Lang I,0.39,0.22,0.33,0.06,0.0,0.0,0.0,0.0,William Brant,,ASL-1010,2016
ASL,1010,002,Am Sign Lang I,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,William Brant,,ASL-1010,2016
ASL,2010,001,Am Sign Lang II,0.43,0.36,0.21,0.0,0.0,0.0,0.0,0.0,William Brant,,ASL-2010,2016
ASL,2020,001,Am Sign Lang II,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,Kim Misener Dunn,,ASL-2020,2016
ASL,2020,002,Am Sign Lang II,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,Kim Misener Dunn,,ASL-2020,2016
ASL,3050,001,Deaf Studies,0.47,0.21,0.32,0.0,0.0,0.0,0.0,0.0,William Brant,,ASL-3050,2016
ASTR,1010,001,Solar System Astronomy,0.35,0.34,0.11,0.08,0.06,0.0,0.0,0.04,Sean Brittain,,ASTR-1010,2016
ASTR,1020,001,Stellar Astronomy,0.51,0.31,0.1,0.02,0.04,0.0,0.0,0.02,Phillip Flower,,ASTR-1020,2016
ASTR,1020,002,Stellar Astronomy,0.35,0.4,0.14,0.03,0.02,0.0,0.0,0.05,Phillip Flower,,ASTR-1020,2016
ASTR,1020,003,Stellar Astronomy,0.28,0.39,0.22,0.06,0.0,0.0,0.0,0.06,Phillip Flower,,ASTR-1020,2016
ASTR,1030,001,Solar Systm Astr Lab,0.63,0.33,0.0,0.0,0.0,0.0,0.0,0.04,Mark Leising,,ASTR-1030,2016
ASTR,1030,002,Solar Systm Astr Lab,0.69,0.19,0.0,0.04,0.04,0.0,0.0,0.04,Mark Leising,,ASTR-1030,2016
ASTR,1040,001,Stellar Astr Lab,0.76,0.19,0.0,0.0,0.0,0.0,0.0,0.05,Mark Leising,,ASTR-1040,2016
ASTR,1040,002,Stellar Astr Lab,0.43,0.35,0.04,0.04,0.0,0.0,0.0,0.13,Mark Leising,,ASTR-1040,2016
ASTR,1040,003,Stellar Astr Lab,0.74,0.13,0.04,0.0,0.04,0.0,0.0,0.04,Mark Leising,,ASTR-1040,2016
ASTR,1040,005,Stellar Astr Lab,0.23,0.32,0.14,0.14,0.14,0.0,0.0,0.05,Mark Leising,,ASTR-1040,2016
ASTR,1040,006,Stellar Astr Lab,0.0,0.54,0.23,0.08,0.08,0.0,0.0,0.08,Mark Leising,,ASTR-1040,2016
ASTR,3030,001,Galactic Astrophys,0.35,0.41,0.06,0.06,0.0,0.0,0.0,0.12,Marco Ajello,,ASTR-3030,2016
AUE,8160,001,Eng Combustion Emiss,0.74,0.24,0.0,0.0,0.0,0.0,0.0,0.02,Robert Prucka,,AUE-8160,2016
AUE,8170,003,Alt Energy Sources,0.34,0.61,0.05,0.0,0.0,0.0,0.0,0.0,Pierluigi Pisu,,AUE-8170,2016
AUE,8290,004,Tire Behavior,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Beshah Ayalew,,AUE-8290,2016
AUE,8500,006,Stability/Safety Sys,0.7,0.22,0.04,0.0,0.0,0.0,0.0,0.04,Beshah Ayalew,,AUE-8500,2016
AUE,8550,016,Auto Struct Analysis,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,David Schmueser,,AUE-8550,2016
AUE,8690,008,Qual Assur Automotiv Manuf Sys,0.52,0.33,0.03,0.0,0.09,0.0,0.0,0.03,Michael Mears,,AUE-8690,2016
AUE,8770,009,Light-Weight Design,0.69,0.13,0.13,0.0,0.0,0.0,0.0,0.06,Fadi Abu-Farha,,AUE-8770,2016
AUE,8860,001,Noise Vibration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Douglas Feldmaier,,AUE-8860,2016
AUE,8930,003,Applied Dynamics,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Imtiaz Haque,,AUE-8930,2016
