ACCT,8540,002,Prof Responsibility,43%,54%,3%,0%,0%,0%,0%,0%,"Pearse, Suzanne"
ACCT,8540,003,Prof Responsibility,54%,46%,0%,0%,0%,0%,0%,0%,"Pearse, Suzanne"
ACCT,8620,001,Financial Auditing,56%,44%,0%,0%,0%,0%,0%,0%,"Hollingsworth, Carl"
ACCT,8620,002,Financial Auditing,37%,63%,0%,0%,0%,0%,0%,0%,"Hollingsworth, Carl"
ACCT,8710,001,Corporate Taxation,33%,62%,5%,0%,0%,0%,0%,0%,"Dalton, Derek W."
ACCT,8710,002,Corporate Taxation,20%,68%,13%,0%,0%,0%,0%,0%,"Dalton, Derek W."
ACCT,8710,003,Corporate Taxation,24%,59%,18%,0%,0%,0%,0%,0%,"Dalton, Derek W."
ACCT,8730,001,Intl/Spec Tax Topic,76%,24%,0%,0%,0%,0%,0%,0%,"Kisska-Schulze, Kath"
ACCT,8740,001,Tax Aspects of Finan Planning,31%,63%,6%,0%,0%,0%,0%,0%,"Jahn, Judson R"
AGED,1000,001,Orientation & Field Experience,67%,26%,0%,4%,0%,0%,0%,4%,"Fravel, Philip M"
AGED,2030,001,Teaching Agriscience,50%,36%,14%,0%,0%,0%,0%,0%,"DiBenedetto, Catheri"
AGED,4150,001,Leadership of Vol,83%,8%,4%,0%,0%,0%,0%,4%,"Layfield, Kevin D"
AGED,4160,001,Ethics and Issues,95%,5%,0%,0%,0%,0%,0%,0%,"Player, W Kirby"
AGM,2050,001,Prin of Fabrication,27%,38%,25%,5%,4%,0%,0%,2%,"Massey, Hunter F"
AGM,2060,001,Machinery Mgt,28%,43%,18%,5%,5%,0%,0%,3%,"Massey, Hunter F"
AGM,2200,001,Calc for Mechanized Agricult,36%,51%,8%,3%,0%,0%,0%,2%,"Han, Young J"
AGM,2210,001,Land Measurements,33%,26%,30%,6%,4%,0%,0%,2%,"Privette, Charles V"
AGM,4020,001,Irrigation System Design,38%,40%,20%,3%,0%,0%,0%,0%,"Privette, Charles V"
AGM,4100,001,Precision Ag Tech,61%,20%,13%,4%,2%,0%,0%,0%,"Massey, Hunter F"
AGM,4520,001,Mobile Power,56%,37%,7%,0%,0%,0%,0%,0%,"Koc, Ali Bulent"
AGM,4720,001,Capstone,50%,35%,15%,0%,0%,0%,0%,0%,"Chastain, John P"
AGM,4730,002,Selected Topics,70%,20%,10%,0%,0%,0%,0%,0%,"Han, Young J"
AGRB,2020,001,Agricultural Economics,16%,34%,23%,10%,13%,0%,0%,3%,"Apperson, George P"
AGRB,2020,002,Agricultural Economics,34%,32%,32%,0%,0%,0%,0%,3%,"Apperson, George P"
AGRB,2050,001,Agriculture and Society,28%,33%,20%,13%,6%,0%,0%,0%,"Apperson, George P"
AGRB,3190,001,Agribusiness Management,40%,26%,19%,14%,0%,0%,0%,1%,"Vassalos, Michael"
AGRB,3570,001,Natural Resources Economics,21%,31%,29%,10%,4%,0%,0%,4%,"Willis, David Brian"
AGRB,4020,001,Production Economics,59%,30%,7%,0%,0%,0%,0%,4%,"Vassalos, Michael"
AGRB,4080,001,Quant Agribusiness Analysis II,24%,48%,24%,3%,0%,0%,0%,0%,"Zhang, Lisha"
AGRB,4520,001,Agricultural Policy,17%,48%,25%,6%,0%,0%,0%,4%,"Vassalos, Michael"
AGRB,4560,001,Prices,41%,31%,28%,0%,0%,0%,0%,0%,"Bolotova, Yuliya Val"
AGRB,4570,001,"Natural Res Use, Tech & Policy",25%,42%,17%,0%,0%,0%,0%,17%,"Willis, David Brian"
AL,3490,400,Principles of Coaching,81%,8%,4%,4%,0%,0%,0%,4%,"Cadorette, Deborah J"
AL,3490,401,Principles of Coaching,76%,20%,0%,0%,0%,0%,0%,4%,"Cadorette, Deborah J"
AL,3490,402,Principles of Coaching,71%,17%,8%,0%,4%,0%,0%,0%,"Wright, Julia S"
AL,3490,403,Principles of Coaching,60%,20%,8%,8%,4%,0%,0%,0%,"Connor, Clyde Keith"
AL,3490,404,Principles of Coaching,89%,0%,0%,7%,4%,0%,0%,0%,"Fry, Edmond H"
AL,3490,405,Principles of Coaching,78%,11%,7%,0%,4%,0%,0%,0%,"Cadorette, Deborah J"
AL,3500,400,Sci Basis I/Ex Phy,19%,7%,52%,19%,0%,0%,0%,4%,"Godfrey, Michael G"
AL,3500,401,Sci Basis I/Ex Phy,17%,30%,39%,4%,0%,0%,0%,9%,"Godfrey, Michael G"
AL,3530,400,Athletic Injuries,26%,26%,37%,7%,4%,0%,0%,0%,"Colbert, Isaac Sean"
AL,3530,401,Athletic Injuries,32%,40%,12%,12%,0%,0%,0%,4%,"Colbert, Isaac Sean"
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,57%,19%,14%,10%,0%,0%,0%,0%,"Connor, Clyde Keith"
AL,3610,400,Admin/Org of Athletic Programs,64%,24%,8%,0%,4%,0%,0%,0%,"Oates, Henry C."
AL,3610,401,Admin/Org of Athletic Programs,83%,17%,0%,0%,0%,0%,0%,0%,"Oates, Henry C."
AL,3610,402,Admin/Org of Athletic Programs,83%,8%,8%,0%,0%,0%,0%,0%,"Oates, Henry C."
AL,3620,400,Psychology of Coaching,32%,40%,16%,8%,0%,0%,0%,4%,"Carter, Natalie Anne"
