ARCH,8970,001,A+H Studio: Hospital,56%,44%,0%,0%,0%,0%,0%,0%,"Allison, David J"
ART,1030,001,Visual Arts Studio,27%,47%,13%,0%,7%,0%,0%,7%,"House, Lynette"
ART,1050,001,Foundation Drawing I,70%,26%,4%,0%,0%,0%,0%,0%,"Drew, Carly D"
ART,1510,001,Foundations Art I,35%,55%,5%,0%,0%,0%,0%,5%,"Shelnutt, Gregory Wi"
ART,2070,001,Beginning Painting,67%,33%,0%,0%,0%,0%,0%,0%,"Prince, Alyssa Reise"
ART,2090,001,Beginning Sculpture,36%,45%,0%,9%,9%,0%,0%,0%,"Burchinal, Tanna L"
ART,2110,001,Begin Printmaking,79%,14%,0%,7%,0%,0%,0%,0%,"Lichliter, Adrienne"
ART,2130,001,Begin Photography,43%,29%,14%,7%,7%,0%,0%,0%,"Ross, Aubree Leanne"
ART,2170,001,Beginning Ceramics,57%,21%,14%,0%,0%,0%,0%,7%,"Zimany, Valerie A."
ART,2210,001,Beginning New Media,86%,14%,0%,0%,0%,0%,0%,0%,"Hung, Christina Nguy"
AS,1090,002,Air Force Today I,64%,29%,7%,0%,0%,0%,0%,0%,"Wiggins, Stacey Dean"
AS,1090,004,Air Force Today I,30%,50%,10%,0%,0%,0%,0%,10%,"Riemens-Van Laare, J"
AS,2090,002,Dev of Air Power I,91%,9%,0%,0%,0%,0%,0%,0%,"Riemens-Van Laare, J"
AS,2090,003,Dev of Air Power I,89%,11%,0%,0%,0%,0%,0%,0%,"Riemens-Van Laare, J"
AS,3090,002,A F Leadership Mgt I,73%,27%,0%,0%,0%,0%,0%,0%,"Riemens-Van Laare, J"
ASL,1010,001,Am Sign Lang I,53%,26%,16%,0%,5%,0%,0%,0%,"Brant, William Alton"
ASL,1010,002,Am Sign Lang I,63%,16%,21%,0%,0%,0%,0%,0%,"Brant, William Alton"
ASL,1020,002,Am Sign Lang I,86%,7%,0%,0%,0%,0%,0%,7%,"Misener Dunn, Kim Ma"
ASL,2010,001,Am Sign Lang II,37%,47%,16%,0%,0%,0%,0%,0%,"Brant, William Alton"
ASL,2010,002,Am Sign Lang II,33%,22%,44%,0%,0%,0%,0%,0%,"Brant, William Alton"
ASL,2020,002,Am Sign Lang II,81%,6%,0%,0%,0%,0%,0%,13%,"Misener Dunn, Kim Ma"
ASL,3010,001,Advanced A S L I,82%,18%,0%,0%,0%,0%,0%,0%,"May, Joseph Paul"
ASL,3150,001,Survey Interpreting,58%,33%,8%,0%,0%,0%,0%,0%,"Fitzmaurice, Stephen"
ASTR,1010,001,SolarSystem Astr,46%,38%,13%,0%,1%,0%,0%,2%,"Flower, Phillip J"
ASTR,1010,002,Solar System Astr,34%,51%,12%,0%,0%,0%,0%,4%,"Flower, Phillip J"
ASTR,1010,003,Solar System Astr,52%,40%,4%,0%,3%,0%,0%,1%,"Flower, Phillip J"
ASTR,1010,004,Solar System Astr,42%,42%,9%,0%,2%,0%,0%,5%,"Flower, Phillip J"
ASTR,1030,001,Solar Systm Astr Lab,48%,44%,7%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,002,Solar Systm Astr Lab,22%,57%,22%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,003,Solar Systm Astr Lab,38%,46%,12%,0%,0%,0%,0%,4%,"Leising, Mark D"
ASTR,1030,004,Solar Systm Astr Lab,85%,4%,12%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,005,Solar Systm Astr Lab,38%,42%,17%,0%,4%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,006,Solar Systm Astr Lab,75%,21%,4%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,007,Solar Systm Astr Lab,40%,52%,8%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,008,Solar Systm Astr Lab,68%,32%,0%,0%,0%,0%,0%,0%,"Leising, Mark D"
ASTR,1030,009,Solar Systm Astr Lab,13%,38%,42%,4%,0%,0%,0%,4%,"Leising, Mark D"
ASTR,8100,001,Astroph I: Radiation,20%,40%,40%,0%,0%,0%,0%,0%,"Meyer, Bradley S"
AUD,1850,001,Intro to Audio Tech,36%,64%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S"
AUD,2800,001,Sound Reinforcement,8%,54%,23%,8%,8%,0%,0%,0%,"Moore, Kenneth W"
AUD,3800,001,Audio Engineering I,73%,27%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S"
AUE,8270,005,Auto Cntrl Sys Des,47%,42%,11%,0%,0%,0%,0%,0%,"Ayalew, Beshah"
AUE,8330,004,Auto Manuf Proc Devl,52%,43%,3%,0%,0%,0%,0%,2%,"Abu-Farha, Fadi Kama"
AUE,8350,100,Auto Electronics,66%,33%,1%,0%,0%,0%,0%,0%,"Hubing, Todd H"
AUE,8550,007,Auto Struct Analysis,53%,47%,0%,0%,0%,0%,0%,0%,"Mears, Michael L"
AUE,8800,002,Vehicle Project Mngt,74%,26%,0%,0%,0%,0%,0%,0%,"Haque, Imtiaz Ul"
AUE,8810,003,Auto Sys Overview,6%,67%,26%,0%,0%,0%,0%,1%,"Venhovens, Paul"
AUE,8830,009,Applied Integration,72%,28%,0%,0%,0%,0%,0%,0%,"Venhovens, Paul"
AUE,8870,006,Meth Vehicle Testing,48%,39%,13%,0%,0%,0%,0%,0%,"Haque, Imtiaz Ul"
AUE,8930,017,Hybrid,72%,22%,0%,0%,0%,0%,0%,6%,"Pisu, Pierluigi"
AUE,8930,018,Adv IC Engine Concept,64%,36%,0%,0%,0%,0%,0%,0%,"Filipi, Zoran"
AUE,8930,019,Autovation II,73%,27%,0%,0%,0%,0%,0%,0%,"Bodde, David Leo"
AUE,8930,020,Applied Dynamics,62%,38%,0%,0%,0%,0%,0%,0%,"Haque, Imtiaz Ul"
AVS,1000,001,Orientation to Avs,84%,10%,2%,0%,0%,0%,0%,3%,"Birrenkott, Glenn P"
AVS,1500,001,Intro Animal Science,19%,52%,22%,5%,0%,0%,0%,3%,"Bolt, Brian G"
AVS,1500,002,Intro Animal Science,8%,57%,28%,5%,0%,0%,0%,2%,"Dunn, Heather Walker"
AVS,1510,001,Intro Ani Sci Lab,50%,42%,4%,0%,0%,0%,0%,4%,"Baxley, Anna Rebecca"
AVS,1510,002,Intro Ani Sci Lab,48%,32%,12%,0%,0%,0%,0%,8%,"Miller, Richelle Lor"
AVS,1510,003,Intro Ani Sci Lab,72%,20%,8%,0%,0%,0%,0%,0%,"Waggoner, Emily Ruth"
AVS,1510,004,Intro Ani Sci Lab,46%,50%,4%,0%,0%,0%,0%,0%,"Waggoner, Emily Ruth"
AVS,1510,005,Intro Ani Sci Lab,52%,40%,8%,0%,0%,0%,0%,0%,"Miller, Richelle Lor"
AVS,1510,006,Intro Ani Sci Lab,44%,32%,16%,4%,0%,0%,0%,4%,"Bolt, Brian G"
AVS,1510,007,Intro Ani Sci Lab,42%,35%,23%,0%,0%,0%,0%,0%,"Waggoner, Emily Ruth"
AVS,2030,001,Dairy Sci Techniques,81%,14%,0%,0%,2%,0%,0%,2%,"Waggoner, Emily Ruth"
AVS,2040,001,Horse Care Techniques,53%,29%,13%,3%,0%,0%,0%,3%,"Baxley, Anna Rebecca"
AVS,2050,001,Horsemanship Techniques,83%,17%,0%,0%,0%,0%,0%,0%,"Baxley, Anna Rebecca"
AVS,2060,001,Swine Techniques,76%,17%,5%,0%,2%,0%,0%,0%,"Miller, Richelle Lor"
AVS,2110,001,Meat Processing Techniques,38%,38%,23%,0%,0%,0%,0%,0%,"Hall, Michelle A"
AVS,3010,001,Anat & Phys Dom Ani,38%,23%,22%,14%,1%,0%,0%,2%,"Birrenkott, Glenn P"
AVS,3020,001,Livestk Sel Eval I,85%,8%,0%,8%,0%,0%,0%,0%,"Miller, Richelle Lor"
AVS,3090,001,Equine Evaluation,50%,35%,10%,0%,0%,0%,0%,5%,"Vernon, Kristine Lan"
AVS,3100,001,Animal Health,36%,31%,26%,3%,1%,0%,0%,2%,"Hall, Michelle A"
AVS,3110,001,Dairy Cattle Select,56%,39%,0%,0%,0%,0%,0%,6%,"Waggoner, Emily Ruth"
AVS,3700,001,Prin Animal Nutr,17%,30%,32%,14%,6%,0%,0%,2%,"Long, Nathan M"
AVS,4060,001,Seminars & Relat Top,73%,0%,20%,7%,0%,0%,0%,0%,"Hall, Michelle A"
AVS,4060,002,Seminars & Relat Top,90%,10%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P"
AVS,4150,001,Contemp Issues Avs,20%,45%,24%,6%,2%,0%,0%,2%,"Skewes, Peter A"
AVS,4160,001,Equine Exercise Phys,61%,28%,11%,0%,0%,0%,0%,0%,"Vernon, Kristine Lan"
AVS,4650,001,Animal Physiology I,29%,50%,14%,7%,0%,0%,0%,0%,"Dunn, Heather Walker"
AVS,4700,001,Anim Genetics,90%,8%,0%,3%,0%,0%,0%,0%,"Bolt, Brian G"
BCHM,1030,001,Careers in Bioch/Gen,94%,2%,2%,2%,0%,0%,0%,2%,"Starr-Moss, Alison N"
BCHM,3050,001,Essen Elements Bioch,19%,30%,26%,12%,7%,0%,0%,5%,"Ingram-Smith, Cheryl"
BCHM,4060,001,Physiological Chem,41%,25%,12%,14%,2%,0%,0%,6%,"Bodine, Ashby Burges"
BCHM,4310,001,Phys App to Bioch,30%,30%,37%,0%,0%,0%,0%,4%,"Cao, Weiguo"
BCHM,4330,001,Gen Bioch Lab I,50%,50%,0%,0%,0%,0%,0%,0%,"Cao, Weiguo"
BCHM,4330,002,Gen Bioch Lab I,86%,14%,0%,0%,0%,0%,0%,0%,"Cao, Weiguo"
BCHM,8140,001,Advanced Biochem,79%,14%,7%,0%,0%,0%,0%,0%,"Smith, Kerry S."
BE,2120,001,Fundamentals of Be,63%,33%,0%,0%,0%,0%,0%,4%,"Drapcho, Caye Marie"
BE,3200,001,Principles & Prac of Geomatics,50%,19%,19%,13%,0%,0%,0%,0%,"Owino, Tom O."
BE,4100,001,Biological Kinetics,25%,50%,15%,10%,0%,0%,0%,0%,"Drapcho, Caye Marie"
BE,4150,001,Instr & Control Be,24%,43%,29%,5%,0%,0%,0%,0%,"Zheng, Yi"
BE,4280,001,Biochem Engr,70%,10%,20%,0%,0%,0%,0%,0%,"Walker, Terry H"
BE,4740,001,B E Design/Proj Mgt,56%,44%,0%,0%,0%,0%,0%,0%,"Owino, Tom O."
BE,4750,001,B E Capstone Design,38%,44%,19%,0%,0%,0%,0%,0%,"Drapcho, Caye Marie"
