AAH,1010,001,Survey of Art & Arch History I,35%,46%,15%,1%,2%,0%,0%,1%,"Lauritis, Beth Ann",
AAH,2050,001,Art History and Theory I,75%,20%,0%,0%,0%,0%,0%,5%,"Lauritis, Beth Ann",
AAH,3050,001,Contemporary Art History,81%,14%,0%,5%,0%,0%,0%,0%,"Upart, Anatole",
ACCT,2010,001,Financial Accounting Concepts,43%,29%,10%,4%,4%,0%,0%,10%,"Schleifer, Lydia Lancaster Folger",
ACCT,2010,002,Financial Accounting Concepts,42%,32%,16%,2%,4%,0%,0%,4%,"Schleifer, Lydia Lancaster Folger",
ACCT,2010,003,Financial Accounting Concepts,33%,27%,22%,4%,2%,0%,0%,11%,"Grant, Julie H",
ACCT,2010,004,Financial Accounting Concepts,38%,24%,20%,7%,2%,0%,0%,9%,"Grant, Julie H",
ACCT,2010,005,Financial Accounting Concepts,50%,35%,10%,0%,0%,0%,0%,4%,"Schleifer, Lydia Lancaster Folger",
ACCT,2010,006,Financial Accounting Concepts,40%,31%,13%,7%,2%,0%,0%,7%,"McGuigan, Michael John",
ACCT,2010,007,Financial Accounting Concepts,16%,49%,27%,0%,6%,0%,0%,2%,"Hollingsworth, Carl W",
ACCT,2010,008,Financial Accounting Concepts,22%,31%,27%,10%,4%,0%,0%,6%,"Hollingsworth, Carl W",
ACCT,2010,009,Financial Accounting Concepts,11%,39%,30%,7%,7%,0%,0%,7%,"McGuigan, Michael John",
ACCT,2010,010,Financial Accounting Concepts,37%,33%,14%,6%,4%,0%,0%,6%,"Tegen, Charles A",
ACCT,2010,011,Financial Accounting Concepts,33%,28%,14%,3%,8%,0%,0%,14%,"Birtwistle, Lisa Wheatley",
ACCT,2010,012,Financial Accounting Concepts,12%,35%,19%,7%,12%,0%,0%,16%,"Birtwistle, Lisa Wheatley",
ACCT,2010,013,Financial Accounting Concepts,24%,24%,37%,10%,0%,0%,0%,5%,"Birtwistle, Lisa Wheatley",
ACCT,2010,014,Financial Accounting Concepts,38%,45%,10%,3%,0%,0%,0%,3%,"Philo, Annieka C",
ACCT,2010,100,Fin Accounting Concepts (HON),63%,26%,11%,0%,0%,0%,0%,0%,"Prater, Mary Ann M",H
ACCT,2010,111,Fin Accounting Concepts (HON),86%,14%,0%,0%,0%,0%,0%,0%,"Birtwistle, Lisa Wheatley",H
ACCT,2010,400,Financial Accounting Concepts,14%,22%,21%,10%,7%,0%,0%,26%,"McMillan, Jeffrey J",
ACCT,2010,401,Financial Accounting Concepts,33%,43%,16%,4%,2%,0%,0%,2%,"McCorkle, Emily Suzanne",
ACCT,2020,001,Managerial Accounting Concepts,31%,23%,15%,3%,0%,0%,0%,28%,"Anderson, Henry K.",
ACCT,2020,002,Managerial Accounting Concepts,27%,33%,15%,6%,12%,0%,0%,6%,"Anderson, Henry K.",
ACCT,2020,003,Managerial Accounting Concepts,18%,46%,23%,0%,3%,0%,0%,10%,"Anderson, Henry K.",
ACCT,2020,004,Managerial Accounting Concepts,26%,33%,23%,0%,10%,0%,0%,8%,"Anderson, Henry K.",
ACCT,2020,005,Managerial Accounting Concepts,21%,30%,21%,9%,6%,0%,0%,13%,"Carver, Brian Todd",
ACCT,2020,006,Managerial Accounting Concepts,17%,15%,37%,9%,4%,0%,0%,17%,"Carver, Brian Todd",
ACCT,2020,400,Managerial Accounting Concepts,30%,29%,16%,8%,3%,0%,0%,13%,"Anderson, Henry K.",
ACCT,2020,402,Managerial Accounting Concepts,25%,23%,30%,12%,4%,0%,0%,5%,"McCorkle, Emily Suzanne",
ACCT,2900,001,Special Topics - Soft Skills,89%,0%,11%,0%,0%,0%,0%,0%,"Mendonca, Michael R",
ACCT,3030,001,Cost Accounting,38%,36%,21%,0%,3%,0%,0%,3%,"Way, Daniel Thomas",
ACCT,3030,002,Cost Accounting,25%,39%,31%,3%,0%,0%,0%,3%,"Way, Daniel Thomas",
ACCT,3030,003,Cost Accounting,32%,43%,14%,3%,5%,0%,0%,3%,"Garrett, Jace B",
ACCT,3030,004,Cost Accounting,38%,27%,19%,3%,3%,0%,0%,11%,"Garrett, Jace B",
ACCT,3030,005,Cost Accounting,55%,26%,16%,0%,3%,0%,0%,0%,"Martin, Sarah L",
ACCT,3110,001,Intermediate Financial Acct I,17%,29%,33%,0%,8%,0%,0%,13%,"Philo, Annieka C",
ACCT,3110,002,Intermediate Financial Acct I,16%,31%,41%,6%,3%,0%,0%,3%,"Donnelly, Amy Melissa",
ACCT,3110,003,Intermediate Financial Acct I,17%,39%,11%,11%,11%,0%,0%,11%,"Philo, Annieka C",
ACCT,3110,004,Intermediate Financial Acct I,19%,32%,39%,3%,3%,0%,0%,3%,"Donnelly, Amy Melissa",
ACCT,3110,005,Intermediate Financial Acct I,19%,52%,19%,0%,0%,0%,0%,10%,"Madray, J Russell",
ACCT,3110,006,Intermediate Financial Acct I,16%,29%,26%,6%,6%,0%,0%,16%,"Donnelly, Amy Melissa",
ACCT,3110,007,Intermediate Financial Acct I,32%,42%,13%,3%,6%,0%,0%,3%,"Madray, J Russell",
ACCT,3110,008,Intermediate Financial Acct I,11%,26%,26%,11%,21%,0%,0%,5%,"Hawkins, Erin Michelle",
ACCT,3110,100,Intermediate Fin Acct I (HON),33%,67%,0%,0%,0%,0%,0%,0%,"Philo, Annieka C",H
ACCT,3120,001,Intermediate Financial Acct II,44%,17%,28%,0%,6%,0%,0%,6%,"Knause, Terry Daniel",
ACCT,3120,002,Intermediate Financial Acct II,0%,39%,39%,11%,11%,0%,0%,0%,"Madray, J Russell",
ACCT,3120,003,Intermediate Financial Acct II,20%,46%,23%,6%,3%,0%,0%,3%,"Madray, J Russell",
ACCT,3120,004,Intermediate Financial Acct II,45%,42%,10%,0%,0%,0%,0%,3%,"Knause, Terry Daniel",
ACCT,3120,005,Intermediate Financial Acct II,33%,33%,31%,0%,0%,0%,0%,3%,"Knause, Terry Daniel",
ACCT,3120,006,Intermediate Financial Acct II,31%,50%,17%,0%,0%,0%,0%,3%,"Knause, Terry Daniel",
ACCT,3130,001,Analytics for Acct Dec Making,57%,25%,14%,0%,0%,0%,0%,4%,"Mammadov, Babak",
ACCT,3130,002,Analytics for Acct Dec Making,33%,40%,13%,0%,7%,0%,0%,7%,"Mammadov, Babak",
ACCT,3130,003,Analytics for Acct Dec Making,28%,33%,28%,11%,0%,0%,0%,0%,"Davis-Culler, Phebian L",
ACCT,3130,004,Analytics for Acct Dec Making,18%,64%,18%,0%,0%,0%,0%,0%,"Davis-Culler, Phebian L",
ACCT,3130,005,Analytics for Acct Dec Making,32%,41%,18%,0%,5%,0%,0%,5%,"Davis-Culler, Phebian L",
ACCT,3130,006,Analytics for Acct Dec Making,17%,35%,30%,13%,4%,0%,0%,0%,"Davis-Culler, Phebian L",
ACCT,3130,105,Analytics for Accounting (HON),80%,20%,0%,0%,0%,0%,0%,0%,"Davis-Culler, Phebian L",H
ACCT,3220,001,Accounting Information Systems,11%,32%,21%,21%,5%,0%,0%,11%,"Maiberger, Philip A",
ACCT,3220,002,Accounting Information Systems,18%,42%,24%,6%,3%,0%,0%,6%,"Maiberger, Philip A",
ACCT,3220,003,Accounting Information Systems,10%,31%,31%,10%,7%,0%,0%,10%,"Maiberger, Philip A",
ACCT,3220,004,Accounting Information Systems,14%,41%,21%,7%,0%,0%,0%,17%,"Maiberger, Philip A",
ACCT,4040,001,Individual Taxation,64%,21%,11%,0%,0%,0%,0%,4%,"Martin, Sarah L",
ACCT,4040,002,Individual Taxation,73%,18%,9%,0%,0%,0%,0%,0%,"Martin, Sarah L",
ACCT,4040,003,Individual Taxation,42%,33%,18%,0%,3%,0%,0%,3%,"Martin, Sarah L",
ACCT,4040,004,Individual Taxation,6%,52%,23%,10%,6%,0%,0%,3%,"Birtwistle, Lisa Wheatley",
ACCT,4040,101,Individual Taxation (HON),86%,14%,0%,0%,0%,0%,0%,0%,"Martin, Sarah L",H
ACCT,4080,001,Retire & Estate Plan,69%,21%,10%,0%,0%,0%,0%,0%,"Hine, John M",
ACCT,4100,001,Reporting and Mgmt Control Sys,29%,41%,26%,0%,0%,0%,0%,3%,"McPhee, Gregory Patrick",
ACCT,4100,002,Reporting and Mgmt Control Sys,38%,38%,18%,6%,0%,0%,0%,0%,"McPhee, Gregory Patrick",
ACCT,4100,003,Reporting and Mgmt Control Sys,30%,55%,6%,6%,0%,0%,0%,3%,"Radtke, Robin R",
ACCT,4150,001,Auditing,37%,46%,17%,0%,0%,0%,0%,0%,"Harp, Nancy Lee",
ACCT,4150,002,Auditing,26%,29%,35%,10%,0%,0%,0%,0%,"Harp, Nancy Lee",
ACCT,8510,001,Tax Research,53%,47%,0%,0%,0%,0%,0%,0%,"Dickens, Thomas L",
ACCT,8530,001,Adv Acct Problems,50%,41%,6%,0%,0%,0%,0%,3%,"Pearse, Suzanne",
ACCT,8530,002,Adv Acct Problems,45%,42%,12%,0%,0%,0%,0%,0%,"Pearse, Suzanne",
ACCT,8530,003,Adv Acct Problems,43%,33%,17%,0%,7%,0%,0%,0%,"Welton, Ralph Edward"
ACCT,8550,001,Gov't and Nonprofit Accounting,55%,42%,3%,0%,0%,0%,0%,0%,"Barnes, James D"
ACCT,8550,002,Gov't and Nonprofit Accounting,55%,45%,0%,0%,0%,0%,0%,0%,"Barnes, James D"
ACCT,8550,003,Gov't and Nonprofit Accounting,52%,42%,6%,0%,0%,0%,0%,0%,"Barnes, James D"
ACCT,8630,001,Forensics Analysis,39%,61%,0%,0%,0%,0%,0%,0%,"Goodson, Brian Matthew"
ACCT,8630,002,Forensics Analysis,55%,42%,3%,0%,0%,0%,0%,0%,"Goodson, Brian Matthew"
ACCT,8650,001,Tax & Bus Decisions,25%,72%,3%,0%,0%,0%,0%,0%,"Jahn, Judson R"
ACCT,8650,002,Tax & Bus Decisions,31%,65%,4%,0%,0%,0%,0%,0%,"Jahn, Judson R"
ACCT,8720,001,Tax of Flowthroughs,21%,56%,18%,0%,3%,0%,0%,3%,"Dickens, Thomas L"
AGED,1020,001,Freshman Seminar,80%,13%,7%,0%,0%,0%,0%,0%,"DiBenedetto, Catherine A"
AGED,2000,001,Agr Appl of Ed Tech,50%,43%,7%,0%,0%,0%,0%,0%,"Layfield, Kevin D"
AGED,2010,001,Intro to Agric Educ,70%,30%,0%,0%,0%,0%,0%,0%,"Fravel, Philip M"
AGED,3030,001,Ag Ed Mech Tech,31%,56%,13%,0%,0%,0%,0%,0%,"Byrd, Alex P"
AGED,4010,001,Instr Methods Ag Ed,69%,31%,0%,0%,0%,0%,0%,0%,"DiBenedetto, Catherine A"
AGED,4030,001,Prin Adult/Ext Ed,90%,5%,5%,0%,0%,0%,0%,0%,"Byrd, Alex P"
AGED,4230,400,Curriculum,54%,46%,0%,0%,0%,0%,0%,0%,"DiBenedetto, Catherine A"
AGM,1010,001,Intro Ag Mech & Bus,60%,20%,9%,6%,3%,0%,0%,3%,"Massey, Hunter F"
AGM,1010,001,Intro Ag Mech & Bus,60%,20%,9%,6%,3%,0%,0%,3%,"Massey, Hunter F"
AGM,2050,001,Prin of Fabrication,23%,54%,19%,2%,0%,0%,0%,2%,"Massey, Hunter F"
AGM,2050,001,Prin of Fabrication,23%,54%,19%,2%,0%,0%,0%,2%,"Massey, Hunter F"
AGM,2060,001,Machinery Mgt,23%,46%,15%,8%,8%,0%,0%,0%,"Massey, Hunter F"
AGM,2060,001,Machinery Mgt,23%,46%,15%,8%,8%,0%,0%,0%,"Massey, Hunter F"
AGM,2210,001,Land Measurements,50%,38%,9%,1%,1%,0%,0%,0%,"Privette, Charles V"
AGM,3010,001,Soil Water Conserv,63%,18%,18%,0%,0%,0%,0%,0%,"Sawyer, Calvin B"
AGM,4000,001,Seminar in Ag Mech & Business,28%,63%,8%,0%,0%,0%,0%,3%,"Chastain, John P"
AGM,4020,001,Irrigation System Design,44%,46%,8%,0%,3%,0%,0%,0%,"Privette, Charles V"
AGM,4050,001,Env Cont in Anim Str,32%,59%,8%,0%,0%,0%,0%,0%,"Chastain, John P"
AGM,4060,001,Mech & Hydraulic Sys,41%,45%,14%,0%,0%,0%,0%,0%,"Koc, Ali Bulent"
AGM,4520,001,Mobile Power,69%,31%,0%,0%,0%,0%,0%,0%,"Koc, Ali Bulent"
AGM,4600,001,Electrical Systems,80%,18%,0%,0%,0%,0%,0%,2%,"Han, Young Jo"
AGM,4730,004,Ag Safety,53%,29%,18%,0%,0%,0%,0%,0%,"Massey, Hunter F"
AGM,4730,004,Ag Safety,53%,29%,18%,0%,0%,0%,0%,0%,"Massey, Hunter F"
AGRB,2020,001,Agricultural Economics,63%,26%,8%,1%,1%,0%,0%,1%,"Ureta, Julie Carl Pingol"
AGRB,2050,001,Agriculture and Society,14%,27%,37%,17%,3%,0%,0%,1%,"Vassalos, Michael"
