AAH,1010,001,Survey of Art & Arch,44%,42%,11%,0%,0%,0%,0%,2%,"Lauritis, Beth Ann",
AAH,2050,001,Art History and Theo,86%,11%,0%,0%,0%,0%,0%,4%,"Lauritis, Beth Ann",
AAH,2100,400,Intro to Art and Arc,23%,42%,12%,12%,8%,0%,0%,4%,"Dorsey, Lydia Jane",
AAH,2100,401,Intro to Art and Arc,45%,34%,14%,7%,0%,0%,0%,0%,"Dorsey, Lydia Jane",
AAH,2100,402,Intro to Art and Arc,28%,40%,16%,8%,0%,0%,0%,8%,"Dorsey, Lydia Jane",
AAH,2100,403,Intro to Art and Arc,39%,43%,0%,4%,7%,0%,0%,7%,"Dorsey, Lydia Jane",
AAH,3050,001,Contemporary Art His,60%,20%,13%,0%,0%,0%,0%,7%,"Feeser, Andrea V",
ACCT,2010,001,Financial Accounting,4%,22%,30%,2%,15%,0%,0%,26%,"Maiberger, Philip A",
ACCT,2010,002,Financial Accounting,13%,30%,28%,9%,4%,0%,0%,17%,"Maiberger, Philip A",
ACCT,2010,003,Financial Accounting,19%,22%,22%,8%,10%,0%,0%,18%,"Pearse, Suzanne",
ACCT,2010,004,Financial Accounting,30%,30%,20%,5%,7%,0%,0%,9%,"Pearse, Suzanne",
ACCT,2010,005,Fin Acct Concepts (H,63%,37%,0%,0%,0%,0%,0%,0%,"Guffey, The Estate o",H
ACCT,2010,006,Financial Accounting,24%,33%,24%,7%,5%,0%,0%,7%,"Philo, Annieka C",
ACCT,2010,007,Financial Accounting,24%,27%,11%,8%,16%,0%,0%,14%,"Schleifer, Lydia Lan",
ACCT,2010,008,Financial Accounting,24%,33%,14%,4%,10%,0%,0%,14%,"Schleifer, Lydia Lan",
ACCT,2010,009,Financial Accounting,12%,34%,24%,7%,10%,0%,0%,12%,"Philo, Annieka C",
ACCT,2010,010,Financial Accounting,26%,13%,26%,8%,5%,0%,0%,23%,"Schleifer, Lydia Lan",
ACCT,2010,011,Financial Accounting,20%,18%,25%,15%,5%,0%,0%,18%,"Kohlmeyer, James Mil",
ACCT,2010,012,Financial Accounting,27%,24%,27%,12%,2%,0%,0%,7%,"Kohlmeyer, James Mil",
ACCT,2010,013,Financial Accounting,19%,43%,16%,10%,3%,0%,0%,9%,"Guffey, The Estate o",
ACCT,2010,014,Financial Accounting,9%,31%,20%,13%,9%,0%,0%,19%,"McMillan, Jeffrey J",
ACCT,2010,015,Financial Accounting,3%,28%,23%,15%,17%,0%,0%,13%,"Kohlmeyer, James Mil",
ACCT,2020,001,Managerial Accountin,18%,31%,20%,6%,8%,0%,0%,18%,"Anderson, Henry K.",
ACCT,2020,002,Managerial Accountin,23%,28%,19%,4%,9%,0%,0%,17%,"Anderson, Henry K.",
ACCT,2020,003,Managerial Accountin,17%,37%,25%,10%,6%,0%,0%,6%,"Philo, Annieka C",
ACCT,2020,004,Managerial Accountin,24%,27%,25%,12%,8%,0%,0%,4%,"Philo, Annieka C"
ACCT,2020,006,Managerial Accountin,57%,22%,14%,0%,2%,0%,0%,6%,"Martin, Sarah L"
ACCT,2020,007,Managerial Accountin,14%,21%,31%,3%,12%,0%,0%,21%,"Anderson, Henry K."
ACCT,2020,008,Managerial Accountin,67%,27%,0%,0%,0%,0%,0%,7%,"Martin, Sarah L"
ACCT,2040,001,Accounting Procedure,53%,25%,8%,2%,2%,0%,0%,11%,"McMillan, Jeffrey J"
ACCT,2040,002,Accounting Procedure,37%,25%,14%,2%,3%,0%,0%,19%,"McMillan, Jeffrey J"
ACCT,3030,001,Cost Accounting,31%,24%,28%,0%,3%,0%,0%,14%,"Anderson, Henry K."
ACCT,3030,002,Cost Accounting,22%,35%,22%,5%,11%,0%,0%,5%,"Anderson, Henry K."
ACCT,3030,003,Cost Accounting,38%,28%,23%,0%,5%,0%,0%,5%,"Radtke, Robin R"
ACCT,3030,005,Cost Accounting,28%,35%,13%,3%,10%,0%,0%,13%,"Radtke, Robin R"
ACCT,3110,001,Intermed Financial A,50%,31%,13%,6%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3110,002,Intermed Financial A,51%,36%,5%,3%,3%,0%,0%,3%,"Knause, Terry Daniel"
ACCT,3110,003,Intermed Financial A,38%,23%,28%,5%,0%,0%,0%,5%,"Knause, Terry Daniel"
ACCT,3110,005,Intermed Financial A,35%,32%,19%,5%,0%,0%,0%,8%,"Knause, Terry Daniel"
ACCT,3120,001,Intermed Financial A,3%,18%,41%,21%,9%,0%,0%,9%,"Carver, Brian Todd"
ACCT,3120,002,Intermed Financial A,17%,30%,26%,9%,7%,0%,0%,11%,"Pearse, Suzanne"
ACCT,3120,003,Intermed Financial A,5%,18%,37%,18%,8%,0%,0%,13%,"Carver, Brian Todd"
ACCT,3120,004,Intermed Financial A,9%,31%,36%,16%,2%,0%,0%,7%,"Pearse, Suzanne"
ACCT,3130,001,Intermed Financial A,17%,42%,42%,0%,0%,0%,0%,0%,"Madray, J Russell"
ACCT,3130,002,Intermed Financial A,19%,47%,22%,6%,0%,0%,0%,6%,"Madray, J Russell"
ACCT,3130,003,Intermed Financial A,21%,47%,24%,0%,5%,0%,0%,3%,"Madray, J Russell"
ACCT,3130,005,Intermed Financial A,18%,24%,42%,5%,5%,0%,0%,5%,"Madray, J Russell"
ACCT,3220,001,Accounting Informati,21%,26%,31%,8%,5%,0%,0%,10%,"Maiberger, Philip A"
ACCT,3220,002,Accounting Informati,15%,41%,8%,13%,8%,0%,0%,15%,"Maiberger, Philip A"
ACCT,3220,003,Accounting Informati,20%,55%,15%,0%,5%,0%,0%,5%,"Harp, Nancy Lee"
ACCT,4040,002,Individual Taxation,36%,36%,24%,2%,0%,0%,0%,2%,"Dalton, Derek W."
ACCT,4040,003,Individual Taxation,10%,44%,28%,3%,5%,0%,0%,10%,"Dalton, Derek W."
